id,english,arabic,french,uri,description,vt,uatv
203991,TV library,مكتبة تلفزية,téléthèque,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=203991,,True,True
203992,TV mobile unit,وحدة تلفزة متنقِّلة,voiture de reportage,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=203992,,True,True
203993,TV programmes,جدولُ البرامج,grille de programmes,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=203993,,True,True
203994,TV scanning beam,حزمة ماسحة استكشافيَّة,faisceau cathodique explorateur,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=203994,,True,True
203995,TV screen,شاشة التِّلفاز,écran télé,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=203995,,True,True
203996,TV studio,حُجرة التلفزة,studio télé,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=203996,,True,True
203988,TV; telly,تِلفاز، تلفزة,télé(la),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=203988,,True,True
204292,X certificate (cinema),شهادة تصنيف X,classé X (cinéma),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=204292,شهادة تصنف فلما بأنه خليع لكي لا يعرض على كل العموم وبشروط,True,True
204296,X-rated film,فِلْم خليع، فِلْم جنس,film classé x (pornographique),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=204296,,True,True
204298,X-ray picture,صورة بأشعة سينية,radiographie; cliché,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=204298,,True,True
204297,X-ray; X-radiation,أشعة سينية,rayon X,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=204297,نوع من الأشعة الكهرومغناطيسية تستعمل في المجالات الطبية للحصول على صور واضحة للعظام والتي تظهر بالأبيض,True,True
204293,X.S. Shot; across shoulder shot,لقطة كَتِفِيَّة,plan par dessus l'épaule,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=204293,لقطة تصوير من فوق الكتف,True,True
200273,abandonware,برنامج يتيم,abondonware,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=200273,برنامج معلوماتي أو تجهيزات حوسبية تخلّى ذوو الحقوق عنها وشاع استعمالها من طرف الخواص والسوق,True,True
200274,abbreviation,اختصار,abréviation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=200274,,True,True
204326,abbreviation,اختزال,abréviation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=204326,تمثيل لأي كلمة أو سلسلة من الكلمات باستخدام بعض الحروف الواردة فيها.,True,True
204327,ability,استعداد,aptitude,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=204327,قابلية فطرية للقيام بنشاط ما كقابلية التواصل مثلا.,True,True
200275,abridged edition,طَبعة مُختصَرة,édition abrégée,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=200275,,True,True
200276,abridgement,اجتزاء,restriction légale,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=200276,لقيود قانونية,True,True
204328,absolute negation,نفي مطلق,négation absolue,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=204328,نفي تام، لا يحتمل الشك.,True,True
200277,absolute sharpness,وضوح أقصى,netteté maximale,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=200277,,True,True
200278,abstract,مستخلص,résumé; abstract,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=200278,,True,True
204329,abstract,خُلاصة,résumé,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=204329,تلخيص للنقاط المهمة في النص.,True,True
200279,abstract art,فنّ تجريديّ,art abstrait,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=200279,في مجال الفنون التشكيلية,True,True
204330,abstract noun,اسم مجرَّد,nom abstrait,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=204330,اسم يكون مدلوله غير ملموس.,True,True
204331,abstraction,تجريد,abstraction,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=204331,عملية تحليل ومقارنة تنتهي بتعميم.,True,True
204332,abstraction ladder,سُلًّم التجريد,échelle d’abstraction,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=204332,مقياس ترتب فيه المفاهيم بحسب درجة تجريدها.,True,True
204333,absurdity,عَبَثٌ,absurdité,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=204333,عمل أو سلوك يتنافى مع المنطق أو الأخلاق السائدة.,True,True
204334,abusive,مُفرِط,abusif,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=204334,صيغة تعبير غير مقبول من صفوة اللغة بسبب توسيع دلالته إلى فضاء غير مألوف أو غير مطابق للمعيار.,True,True
204335,abusive language,لُغة مُبتذَلة,langage abusif,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=204335,استعمالات لغوية نابية.,True,True
200280,academy awards (oscars) (U.S.),أوسكار (ال…),prix de l'académie du cinéma (OSCARS),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=200280,جوائز أكاديمية السينما في الولايات المتحدة الأمريكية,True,True
204336,accent,لُكنة,accent,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=204336,مجموعة العادات النطقية التي تعطي طابعا خاصا إما اجتماعيا أو لهجيا أو أجنبيا للغة متكلم ما.,True,True
204337,accent mark,علامة النبر,marque de l’accent,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=204337,الرمز الذي يوضع على المقطع المنبور.,True,True
204338,accentology,نبريات,accentologie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=204338,علم يُعنى بدراسة الظواهر النبرية في اللغات.,True,True
204339,accentology group,مجموعة نبرية,groupe accentuel,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=204339,مجموع العناصر التي تؤلف وحدة لغوية تأخذ علامة النبر.,True,True
204340,accentual unit,وحدة نبرية,unité accentuelle,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=204340,وحدة تتكون في الغالب من الحركة التي تُشكل قمة المقطع.,True,True
204341,accentuation,تنبير,accentuation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=204341,في الصوتيات، إضفاء قيمة على مقطع أو عدة مقاطع في متتالية ما، من خلال نطقها بخاصية صوتية تميزها من الباقي.,True,True
204342,acceptability,مقبولية,acceptabilité,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=204342,خاصية الجملة التي تكون مولدة بواسطة قواعد النحو، وتكون مفهومة بسهولة من لدن المتكلم ومتداولة بشكل طبيعي، وترتبط المقبولية بالنظر إلى نوعية الجمل وإلى طولها أو قصرها وإلى طابعها الكتابي أو الشفهي وإلى نوعية الملقي والمتلقي، إلخ.,True,True
200281,access channel,قناة للعموم,chaîne d'accès public,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=200281,,True,True
200282,access time,وقت الدّخول,temps d'accès,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=200282,هي فترة زمنية تخصّص لدخول بنك معطيات أو حاسوب مركزي,True,True
200283,access to sources of information,وصول (ال…) إلى مصادر المعلومات,accès aux sources d'information,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=200283,,True,True
200284,accessories,لوازِم,accessoires,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=200284,قطع جزئية تستعمل لتبديل القطع المعطوبة في جهاز أو آلة,True,True
204343,accidental behavior,سلوك عَرَضي,comportement accidentel,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=204343,سلوك غير مقصود،لكنه يكون عرضة للتأويل.,True,True
204344,accomodation theory,نظرية التكيُّف,théorie d’accommodation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=204344,في اللسانيات الاجتماعية، نظرية يسعى المتكلم بمقتضاها، إلى تيسير التواصل مع المخاطب عبر محاولة إلغاء المتغيرات المحلية الخصوصية والسعي إلى التقارب والتفاهم.,True,True
200285,account,تقرير,compte rendu des faits,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=200285,في الصحافة ، بيان يروي الأخبار ويصف الوقائع,True,True
204345,accreditation,اعتماد، اعتراف,accréditation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=204345,الموافقة على مشروع ودعمه.,True,True
204346,acculturation,مُثاقفة، تثاقف,acculturation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=204346,تفاعل ثقافتين أو أكثر وتبادل التأثير بينها.,True,True
204347,accumulation,تراكُم، تجمُّع,accumulation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=204347,عملية جمع تفاصيل عن معلومات يمكن أن تساهم في إغناء الحوار.,True,True
200286,accuracy,دِقَّة,exactitude; précision,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=200286,,True,True
204348,accuracy,دقة,précision,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=204348,مهارة عالية في إنجاز عمل ما وفقا للمعايير الموضوعة له.,True,True
204349,achievement,تحصيل,rendement,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=204349,مردودية الفرد في مجال معين قياسا إلى مجهوده.,True,True
204350,achievement culture,ثقافة التحصيل,culture d’accomplissement,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=204350,عبارة تستعمل لوصف ثقافة تعطي قيمة كبرى للإنجازات المادية.,True,True
204351,achievement level,مستوى التحصيل,niveau de rendement,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=204351,درجة الاكتساب والتعلم التي يحرزها الفرد في نهاية دراسته.,True,True
204352,achievement motives,دوافع التحصيل,motifs d’accomplissement,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=204352,ما يحفز الفرد على تحقيق الهدف المرغوب فيه من التعلم.,True,True
200287,achromatic,لا لونيّ,achromatique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=200287,,True,True
200288,acid commentary,تعليق لاذع,commentaire acidulé,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=200288,,True,True
204353,acknowledgement ,اعتراف,reconnaissance,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=204353,إقرار الشخص بجميل الآخر وشكره على مساهمته في إنجاز عمل.,True,True
204354,acoustic,سمعي، صوتي,acoustique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=204354,انتقال موجات الصوت إلى أذن السامع وأثرها السمعي.,True,True
204355,acoustic communication,تواصل سمعي,communication acoustique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=204355,تواصل بواسطة استعمال حاسة السمع.,True,True
200289,acoustical isolation,عَزْل صَوتيّ,isolation acoustique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=200289,,True,True
200290,acoustics,صوتيّات,acoustique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=200290,,True,True
204356,acoustics,إصغائيات,acoustique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=204356,علم يدرس بنية الأصوات وطريقة التقاطها بواسطة الأذن.,True,True
204357,acquiescence ,مُوافقة، قََبول,accord,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=204357,قبول فكرة أو اقتراح دون جدال.,True,True
204358,acquired gestures,إشارات جسدية مكتسبة,gestes acquis,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=204358,إشارات جسدية يستعملها المتكلم بدلالاتها التي تلقاها من البيئة التي نشأ فيها.,True,True
204359,acquisition of language,اكتساب اللغة,acquisition du langage,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=204359,استبطان الطفل قواعد لغته الأم في المراحل الأولى من عمره دون تعلم.,True,True
200291,acredited journalist,صَحَفيّ مُعتَمَد,journaliste accrédité,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=200291,,True,True
204360,acrolect,لغة عليا,acrolecte,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=204360,في الأوضاع اللغوية التي تتسم بالاسترسال اللغوي توجد لغة فرعية يعدها المتكلمون بأنها المستوى الراقي للغة وكثيرا ما تصبح اللغة المعيار.,True,True
200292,acronym,نحت أوائليّ,acronyme; sigle,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=200292,كلمة منحوتة من الحروف الأولى لعدد من الكلمات، نحو كلمة 'ليزر',True,True
204361,acronym,مختزل لفظي، منحوت,acronyme,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=204361,تكوين كلمة واحدة من حروف واردة في مجموعة من الكلمات، مثال (صلعم) من (صلى اللّه عليه وسلم).,True,True
204362,act,فِعْل,acte,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=204362,عمل أو أداء مكتوب أو شفهي.,True,True
200293,acting,تمثيل,interprétation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=200293,في المسرح أو الإذاعة أو التلفزة أو السينما,True,True
200294,action film; adventure film,فِلْم مغامرات,film d'action,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=200294,,True,True
200295,action news; eyewitness news,أخبار عيانيَّة,journal d'information avec témoignages sur les lieux,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=200295,أخبار ينقلها شاهد عيان من موقع الحدث,True,True
204363,action skill,مهارة التصرف,habilité de l’action,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=204363,القدرة على انتهاج السلوك المناسب في مواجهة مواقف مختلفة.,True,True
204364,active listening,سماع نشيط,écoute active,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=204364,أسلوب استجابة يُظهر التفاعل مع خطاب المتكلم.,True,True
204365,activity,نشاط,activité,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=204365,مجموع الأفعال والأعمال التي يُنجزها شخص في مجال معين.,True,True
204366,activity scope,نطاق الأنشطة,champs d’activités,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=204366,مجال أعمال ما أو حيزها.,True,True
200296,actor,ممثِّل,acteur,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=200296,,True,True
204367,actor-observer effect,أثر العامل والملاحِظ,effet d’acteur - observateur,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=204367,ميل الناس إلى تفسير سلوكهم بأسباب خارجية، وتفسير سلوك الآخرين بعوامل داخلية.,True,True
200297,actress,ممثِّلة,actrice,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=200297,,True,True
204368,acts sequence,سلسلة أفعال,séquence d’actes,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=204368,عملية تطور الحوار بين المتكلم والمخاطب تراعى فيها بعض الضوابط الاجتماعية.,True,True
200298,actual campaign,حَمْلَة فِعْلية,campagne réelle,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=200298,,True,True
200299,actual coverage,نقْل فِعْليّ,couverture réelle,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=200299,في الإذاعة أو التلفزة,True,True
200300,actual size,حجم طبيعيّ,format grandeur nature,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=200300,,True,True
200301,actuality coverage,نَقْل من موقع الحَدَث,reportage sur les lieux,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=200301,,True,True
204369,actualization,تحقيق,réalisation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=204369,إنجاز فكرة أو مشروع.,True,True
200303,ad man,وكيل إعلان، وكيل إشهار,agent de pub,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=200303,,True,True
200304,ad section,إعلانات مبوَّبة,rubrique des petites annonces,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=200304,,True,True
200305,ad writer,محرر إشهارات، محرر إعلانات,rédacteur publicitaire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=200305,,True,True
200302,ad; advertizement,إعلان، إشهار,annonce; publicité,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=200302,,True,True
204370,adaptability ,تَكَيُّف,adaptabilité,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=204370,القدرة على التعامل مع المخاطَب وفق طبيعته ومواقفه من حيث السلوك أو اللغة أو تصرفات أخرى.,True,True
200306,adaptation,اقتباس,adaptation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=200306,,True,True
204371,adaptation,تكييف,adaptation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=204371,تطويع سلوك ما ليصبح منسجما مع واقعه.,True,True
204372,adaptation training,تدريب التكييف,formation d’ adaptation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=204372,تدريب يرمي إلى إكساب الفرد المهارات التي تسمح له بالتصرف مع الآخرين وفق أوضاعهم المختلفة.,True,True
204373,adapter gestures,إشارات جسدية مُكيِفة,gestes adaptateurs,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=204373,إيماءات تنظم الأخذ والرد بين المتكلم والمستمع.,True,True
204374,adaptors,مكيفـات,adapteurs,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=204374,أوضاع أو حركات غير لغوية يلجأ إليها البعض لملء فراغ ما قبل الاستمرار في عملية التواصل، مثلا حك الرأس.,True,True
200307,addendum,إضافة,addendum,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=200307,,True,True
200308,additional programme,برنامج إضافيّ,programme additionnel; programme supplémentaire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=200308,,True,True
200309,address,كلمة، خِطاب,adresse; allocution; discours,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=200309,,True,True
204375,address,مُخاطَبة,terme d’adresse,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=204375,استعمال عبارات لنداء شخص أو إثارة انتباهه.,True,True
204376,addressee,مُخاطَب، مُرسَل إليه,destinataire  ; interlocutaire; allocutaire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=204376,الشخص الذي يوجَّه إليه الخطاب في عملية التواصل.,True,True
204377,addresser,مُخاطِب، مُرسِل,expéditeur; destinateur,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=204377,الشخص الذي يوجه الخطاب إلى شخص آخر في عملية التواصل.,True,True
204378,adduction,إيراد دليل,fournir une évidence,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=204378,تقديم أدلة للإقناع.,True,True
204379,adequacy,كِفاية,adéquation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=204379,صفة تطلق على الأنحاء من حيث قدرتها على الملاحظة أو الوصف أو التفسير.,True,True
204380,adherence ,انتماء,adhésion,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=204380,انخراط في مذهب أو اتجاه.,True,True
204381,adjective,نَعْت، صفة,adjectif,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=204381,الكلمة التي تسند إلى الاسم لتعبر عن نوعية الشيء أو الشخص.,True,True
200310,adjusting,ضَبْط,ajustement; réglage,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=200310,,True,True
204382,adjustment,تعديل، تضبيط,modification,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=204382,تغييرطفيف في سلوك المتكلم بصورة يجعله متناسبا مع محيط جديد بالنسبة إليه.,True,True
204383,adjustment principle,مبدأ التعديل، مبدأ التضبيط,principe de modification,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=204383,إحداث تغيير طفيف في المواقف بموجب التفاعل بين أطراف التواصل.,True,True
200311,administration,إدارة,administration; gestion,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=200311,,True,True
200312,administrative deposit,إيداع قانونيّ,dépôt administratif; dépôt légal,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=200312,إيداع عدد من النسخ من كل إصدار دَوري لدى وزارة الإعلام أو هيئة حكومية أخرى,True,True
200313,admission (public),مَدْخَل (الجمهور),entrée (du public),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=200313,,True,True
200314,admission fee,رَسْم الدخول,prix d'entrée,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=200314,,True,True
204384,admitting,قََبول,admission,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=204384,اعتراف بفعل أو التسليم بفكرة.,True,True
204385,adoption ,تََبنٍّ,adoption,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=204385,اتخاذ موقف أو اعتناق فكرة أو مذهب.,True,True
200315,advance for Sunday,مخصَّص لطبعة الأحد,réservé à l'édition du dimanche,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=200315,,True,True
204386,advance notice,إعلان مسبق، إعلان تمهيدي,préavis,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=204386,إخبار بشيء ما قبل وقت حدوثه.,True,True
200316,advance story,ورقة أوليّة,avant-papier,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=200316,,True,True
204387,advance warning,إنذار مسبق,préavis,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=204387,تنبيه شفوي أو كتابي قبل وقوع حدث ما.,True,True
204388,adverb,ظرف,adverbe,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=204388,كلمة ترد في سياق فعل أو صفة أو ظرف لتدقيق المعنى أو تعديله. والظرف أنواع منها للزمان والمكان.,True,True
204389,adversative clause,جملة استدراكية,phrase oppositive,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=204389,جملة يستدرك بها المتكلم على ما فات من كلامه مصححا أو معدلا بحذف أو إضافة.,True,True
200317,advertisee,هدف الإعلان، هدف الإشهار,cible d'une annonce,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=200317,,True,True
200318,advertisement beamed at wives,إشهار للنساء، إعلان للنساء,réclame adressée aux femmes,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=200318,,True,True
200319,advertisement column,عمود الإعلانات,colonne d'annonces; colonne de publicité,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=200319,,True,True
200320,advertisement magazine,مجلة إعلانية، مجلة إشهارية,magazine d'annonces,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=200320,,True,True
200321,advertisement message,رسالة الإعلان,message de l'annonce publicitaire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=200321,,True,True
204390,advertisement message,رسالة إشهار، رسالة إعلان,message publicitaire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=204390,رسالة تتعلق بإشهارشيء ما.,True,True
200322,advertisement page,صفحة الإعلانات,page d'annonces,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=200322,,True,True
200323,advertisement space,مِسَاحة إعلانيّة,espace publicitaire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=200323,,True,True
200324,advertiser,مُعْلِن,annonceur,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=200324,,True,True
200325,advertising,إشهار، إعلان,publicité,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=200325,,True,True
204391,advertising,إشهار,publicité,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=204391,الإعلان عن منتوج ما والترويج له.,True,True
