id,english,arabic,french,uri,description,image_uri_remote,vt,uatv
115840,addiction,ادمان المخدرات,toxicomanie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=115840,,,True,True
115841,adjustment,توافق,ajustement,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=115841,,,True,True
115842,adoption,تبّن,adoption,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=115842,,,True,True
115843,affection,عاطفة,affection,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=115843,,,True,True
115844,affinity,صلة,affinité,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=115844,,,True,True
115845,age class,فئة عمر,classe d'âge,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=115845,,,True,True
115846,aggregate,تجمّع,agrégat,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=115846,,,True,True
115847,aggregation,حشد,agrégation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=115847,,,True,True
115848,aggression,عدوان، تعدّ,agression,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=115848,,,True,True
115849,agnation,قرابة أبوية,agnation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=115849,قرابة الادراك,,True,True
115850,agnosia,فقدان االإدراك,agnosie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=115850,,,True,True
115851,agnosticism,لاإدريّة (ال…),agnosticisme,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=115851,,,True,True
115852,agoraphobia,رهاب الساحات الفسيحة,agoraphobie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=115852,,,True,True
115853,agraphia,عسر الكتابة,agraphie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=115853,,,True,True
115854,akinesia,عسر الحركة,acinèse,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=115854,,,True,True
115855,alcoholism,ادمان الخمر,alcoolisme,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=115855,,,True,True
115856,algesimeter,مقياس الألم,algésimètre,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=115856,,,True,True
115857,alienation,اغتراب,aliénation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=115857,,,True,True
115858,allegiance,ولاء,allégeance,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=115858,,,True,True
115859,alliance,حلف,alliance,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=115859,,,True,True
115860,alloerotism,شبقية غيريّة,alloérotisme,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=115860,,,True,True
115861,altruism,ايثار,altruisme,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=115861,,,True,True
115862,ambidexterity,ضبط (ال…),ambidextrie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=115862,القدرة المتكافئة في استعمال كلتا اليدين,,True,True
115863,ambidextrality,ضبط,ambidextralité,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=115863,,,True,True
115864,ambivalence,ثنائية وجدانية,ambivalence,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=115864,,,True,True
115865,ambiversion,ميل للانطوائية و الانبساطية,ambiversion,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=115865,,,True,True
115866,amitate,سلطة العمّة,amitat,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=115866,,,True,True
115867,amnesia,فقدان الذاكرة,amnésie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=115867,,,True,True
115868,amoral,غير أخلاقي,amoral,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=115868,لا يميز بين الخير و الشر,,True,True
115869,amorality,غير أخلاقية,amoralité,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=115869,,,True,True
115870,amulet,تميمة,amulette,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=115870,,,True,True
115871,anaesthesia,تخدير,anesthésie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=115871,,,True,True
115872,analgesia,تخدّر,analgésie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=115872,فقدان القدرة على الاحساس بالألم,,True,True
115873,analysis,تحليل,analyse,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=115873,,,True,True
115874,anarchism,فوضوية,anarchisme,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=115874,,,True,True
115875,anarchy,فوضى,anarchie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=115875,,,True,True
115876,ancestor worship,عبادة الأسلاف,culte des ancêtres,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=115876,,,True,True
115877,ancestry,أسلاف,ancêtres,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=115877,,,True,True
115878,anger,غضب,colère,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=115878,,,True,True
115879,anguish,كرب,angoisse,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=115879,,,True,True
115880,animism,احيائية,animisme,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=115880,,,True,True
115881,anomaly; anomy,نشوز,anomalie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=115881,,,True,True
115882,anomie,لامعيارية (ال…),anomie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=115882,,,True,True
115885,antemnesia,توهم جدّة الادراك,antimnésie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=115885,,,True,True
115883,anthropolgy,علم الانسان، أنثروبولوجيا,anthropologie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=115883,,,True,True
115887,anti-social,غير اجتماعي,non social,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=115887,,,True,True
115886,antipathy,نفور,antipathie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=115886,,,True,True
115884,antropometry,قياس تشريحي,anthropométrie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=115884,,,True,True
115888,anxiety,قلق,inquiétude; anxiété,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=115888,,,True,True
115889,apathetic,خامل,apathique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=115889,,,True,True
115890,aphasia,حبسة,aphasie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=115890,,,True,True
115891,aphelxia,ذهول,aphelxie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=115891,,,True,True
115892,aphonia,بحح,aphonie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=115892,,,True,True
115893,apoplexy,داء النقطة,apoplexie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=115893,فقدان الشعور و الحركة الاختيارية,,True,True
115894,apperception,زكانة,aperception,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=115894,,,True,True
115895,applied sociology,علم الاجتماع التطبيقي,sociologie appliquée,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=115895,,,True,True
115896,apprintice,متدرّج، تلميذ صناعي,apprenti,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=115896,,,True,True
115897,apraxia,اضطراب الحركية,apraxie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=115897,,,True,True
115898,aptitude,استعداد,aptitude,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=115898,,,True,True
115899,arbitration,تحكيم,arbitrage,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=115899,,,True,True
115900,archetype,نموذج أولي,archétype,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=115900,أصلي,,True,True
115901,area,منطقة,région,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=115901,,,True,True
115902,aristocracy,أرستقراطية,aristocratie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=115902,,,True,True
115903,artisan,صانع,artisan,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=115903,,,True,True
115904,asceticism,زهد,ascétisme,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=115904,,,True,True
115905,assimilation,استيعاب,assimilation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=115905,,,True,True
115906,association,رابطة,association,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=115906,,,True,True
115907,asthenia,وهن,asthénie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=115907,جسمي أو نفسي,,True,True
115908,astonishment,دهشة,étonnement,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=115908,,,True,True
115909,ataraxia,تقبل مطلق,ataraxie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=115909,,,True,True
115910,atavism,ارتداد,atavisme,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=115910,,,True,True
115911,attitude,اتجاه، موقف,attitude,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=115911,,,True,True
115912,authority,سلطة,autorité,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=115912,,,True,True
115913,autism,اجترارية,autisme,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=115913,,,True,True
115915,auto-erotism,شبقية ذاتية,autoérotisme,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=115915,,,True,True
115914,autocracy,أوتقراطية,autocratie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=115914,,,True,True
115916,automation,آلية,automation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=115916,,,True,True
115917,autosuggestion,ايحاء ذاتي,autosuggestion,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=115917,,,True,True
115918,aversion,عزوف,aversion,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=115918,,,True,True
115919,avidity,جشع,avidité,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=115919,,,True,True
115920,avunculate,خؤولة,avunculat,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=115920,,,True,True
115921,band,عصبة,bande,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=115921,,,True,True
115922,basic education,تربية أساسية,éducation de base,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=115922,,,True,True
115923,behaviour,سلوك,comportement,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=115923,,,True,True
115924,behaviourism,سلوكية، المذهب السلوكي,béhaviorisme,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=115924,,,True,True
115925,belief,اعتقاد,croyance,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=115925,,,True,True
115926,bestiality,ميل جنسي نحو الحيوان,bestialité,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=115926,,,True,True
115927,betrothal,خطوبة,fiançailles,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=115927,,,True,True
115928,bigamy,مضارة (ال…),bigamie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=115928,الزواج على ضر:نظام للزواج حيث يباح للرجل أن يتزوج زواجا مشروعا من زوجتين أو تتزوج المرأة من رجلين في وقت واحد,,True,True
115929,bilateral,ثنائي الجانب,bilatéral,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=115929,,,True,True
115930,birth control,تنظيم النسل,réglementation de la natalité,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=115930,,,True,True
115931,birth-rate,معدل المواليد,natalité; taux de natalité; taux de la naissance,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=115931,,,True,True
115932,blood brother hood,أخوة الدم,fraternité de sang,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=115932,,,True,True
115933,bolshevism,بلشفية,bolchevisme,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=115933,,,True,True
115934,boredom,ملل,ennui,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=115934,,,True,True
115935,bourgeoisie class,بورجوازية,bourgeoisie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=115935,,,True,True
115936,boycotting,مقاطعة,boycottage,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=115936,,,True,True
115937,bride,عروس,nouvelle mariée,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=115937,,,True,True
115938,bride groom,عريس,marié,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=115938,,,True,True
115939,bride-Price,مهر، صداق,dot,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=115939,,,True,True
115940,buddhism,بوذية,bouddhisme,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=115940,,,True,True
115941,bureaucracy,بيروقراطية، دواوينية,bureaucratie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=115941,,,True,True
115942,cannibalism,نهس,cannibalisme,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=115942,أكل لحوم البشر,,True,True
115943,capacity,مقدرة,capacité,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=115943,,,True,True
115944,capitalism,رأسمالية,capitalisme,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=115944,,,True,True
115945,caprice,نزوة,caprice,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=115945,,,True,True
115946,case,حالة,cas,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=115946,,,True,True
115947,caste,طائفة,caste,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=115947,,,True,True
115948,caste system,نظام الطوائف الاجتماعية,système de caste,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=115948,,,True,True
115949,casuistry,افتاء,casuistique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=115949,في القضايا الاخلاقية,,True,True
115950,catalepsy,تخشّب,catalepsie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=115950,,,True,True
115951,catationia,فصام تخشّبي,catatonie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=115951,,,True,True
115952,category,فئة,catégorie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=115952,,,True,True
115953,catharsis,تطهير,catharsis,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=115953,,,True,True
115954,caucasiocentrism,قوقازية مركزية,caucasiocentrisme,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=115954,,,True,True
115955,celibacy,عزوبة,célibat,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=115955,,,True,True
115956,cenesthey,حسّ عام داخلي,cénesthésie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=115956,,,True,True
115957,censor,رقيب,censure,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=115957,,,True,True
116017,censorship,رقابة,censure,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116017,,,True,True
116082,census,تعداد السكان,recensement,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116082,,,True,True
116083,centralization,تمركز,centralisation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116083,,,True,True
116084,ceremonial,مراسمي,cérémonial,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116084,,,True,True
116085,ceremony,حفل,cérémonie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116085,,,True,True
116086,change factors,عوامل التغير,facteurs de changement,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116086,,,True,True
116087,character,خلق,caractère,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116087,,,True,True
116088,charisma,قيادة ملهمة,charisme,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116088,,,True,True
116089,charity,صدقة,charité,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116089,,,True,True
116090,childhood,طفولة,enfance,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116090,,,True,True
116091,chimera,وهم,chimère,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116091,,,True,True
116092,chiromancy,قراءة الكف,chiromancie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116092,,,True,True
116093,civilization,حضارة,civilisation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116093,,,True,True
116094,claim,مطالبة,revendication,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116094,,,True,True
116095,clairvoyance,استشفاف,clairvoyance,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116095,,,True,True
116096,clan,عشيرة,clan,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116096,,,True,True
116097,class,طبقة,classe,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116097,,,True,True
116098,class conflict,صراع طبقي,conflit de classe,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116098,,,True,True
116099,class consciousness,وعي طبقي,conscience de classe,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116099,,,True,True
116100,class membership,عضوية طبقية,lutte des classes,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116100,,,True,True
116101,class struggle,كفاح طبقي,lutte des classes,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116101,,,True,True
116102,claustrophobia,رهاب الاحتجاز,claustrophobie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116102,,,True,True
116103,climacteric,مرحلة حرجة,climatérique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116103,,,True,True
116104,clique,ثلة,clique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116104,,,True,True
116107,co-education,تعليم مختلط,co-éducation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116107,,,True,True
116151,co-operation,تعاون,coopération,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116151,,,True,True
116152,co-operatism,مذهب (ال…) التعاوني,coopératisme,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116152,,,True,True
116153,co-ordination,تنسيق,coordination,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116153,,,True,True
116105,coalition,ائتلاف,coalition,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116105,,,True,True
116106,code,مدوّنة,code,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116106,,,True,True
116108,coercion,اكراه,coercition,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116108,,,True,True
116109,cognation,قرابة الرحم,cognation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116109,,,True,True
116110,cohesion,تماسك,cohésion,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116110,,,True,True
116111,collectivism,جماعية,collectivisme,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116111,,,True,True
116112,collusion,تواطؤ,collusion,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116112,,,True,True
116113,common marriage,زواج مشاع,mariage commun,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116113,,,True,True
116114,commune,تجمّع محلي,commune,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116114,,,True,True
116115,communication,تواصل,communication,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116115,,,True,True
116116,communism,شيوعية,communisme,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116116,,,True,True
116117,community,مجتمع محلي,communauté,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116117,,,True,True
116118,compensation,تعويض,compensation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116118,,,True,True
116119,competition,منافسة,compétition,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116119,,,True,True
116120,complex,عقدة نفسية,complexe,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116120,,,True,True
116121,comportment,سلوك,comportement,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116121,,,True,True
116122,comprehensive change,تغير شامل,changement total,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116122,,,True,True
116123,compromise,تراض، تسوية,compromis,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116123,,,True,True
116124,compunction,تأنيب,compunction,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116124,,,True,True
116125,compurgatio,تبرئة (ال…) باليمين,compurgatio,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116125,,,True,True
116126,concentration,تركيز,concentration,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116126,,,True,True
116127,concept,مفهوم تجريدي,concept,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116127,,,True,True
116128,conception,تصور ادراكي,conception,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116128,,,True,True
116129,conceptualism,تصوريّة,conceptualisme,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116129,,,True,True
116130,conciliation,مصالحة، توفيق,conciliation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116130,,,True,True
116131,concubinage,تسرّ,concubinage,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116131,,,True,True
116132,conduct,تصرف,conduite,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116132,,,True,True
116133,configuration,تشكيل,configuration,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116133,,,True,True
116134,conflict,صراع,conflit,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116134,,,True,True
116135,conformism,مسايرة التقاليد,conformisme,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116135,,,True,True
116136,conformity,مطابقة,conformité,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116136,,,True,True
