id,english,arabic,french,uri,description,vt,uatv
224108,M.K.S. system,نظام مكث,système M.K.S,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=224108,م.ك.ث=المتر الكيلوغرام. الثانية,True,True
224098,Merz-price protection system,نظام الحماية التفاضلية,protection différentielle,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=224098,,True,True
224149,N-type semiconductor,نصف ناقل نوع N,semi-conducteur type N,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=224149,,True,True
222828,O.K,موافق عليه,vu et approuvé; bon à tirer,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=222828,,True,True
224580,P type semiconductor,نصف ناقل نوع p,semi-conducteur type P,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=224580,,True,True
224318,P.H. value,قيمة أل.p . H,valeur PH,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=224318,,True,True
224541,Q- factor,عامل الجودة,facteur Q,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=224541,,True,True
224693,Van de Graff,فان دي غراف,Van de Graff,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=224693,,True,True
224737,Wheatstone bridge,جسر ويتستون,pont de Wheatstone,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=224737,,True,True
224750,X-ray testing,اختبار بالأشعة السينية,examen aux rayons,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=224750,,True,True
224751,X-ray tube,أنبوب الأشعة السينية,tube à rayon X,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=224751,,True,True
224749,X-rays,أشعة (ال…) السينية,rayons X,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=224749,,True,True
221918,abbreviation,اختصار,abréviation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=221918,,True,True
223642,abbreviation,اختصار,abréviation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=223642,,True,True
221919,abecedarian,أبجدي,abécédaire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=221919,,True,True
221920,abridged edition,طبعة موجزة,édition réduite,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=221920,,True,True
223643,absolute error,خطأ مطلق,erreur absolue,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=223643,,True,True
223644,absolute permeability,نفاذية مطلقة,perméabilité absolue,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=223644,,True,True
223645,absolute permittivity,سماحية مطلقة للعازل,permittivité absolue,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=223645,,True,True
223646,absolute unit,وحدة مطلقة,unité absolue,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=223646,,True,True
223647,absorbed energy,طاقة ممتصة,énergie absolue,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=223647,,True,True
221921,absorption,امتصاص,absorption,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=221921,,True,True
223648,absorption,امتصاص,absorption,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=223648,,True,True
223649,absorption factor,عامل امتصاص,facteur d'absorption,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=223649,,True,True
223663,absorption potential,كمون الامتصاص,potentiel d'absorption,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=223663,,True,True
221922,abstract,ملخص,résumé,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=221922,,True,True
221923,acceleration,تسريع,accélération,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=221923,,True,True
223650,accelerator,مسرّع,accélération,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=223650,,True,True
221925,accented,مشكّل,vocalisé,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=221925,,True,True
221924,accents,علامات الشكل,accents,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=221924,,True,True
221926,accentuation,تشكيل,vocalisation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=221926,,True,True
223651,acceptor,متقبل,accepteur,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=223651,,True,True
223652,acceptor circuit,دارة متقبّلة,circuit récepteur,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=223652,,True,True
223653,accessories,ملحقات,accessoires,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=223653,,True,True
223654,accumulator,مدّخرة,accumulateur,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=223654,,True,True
221927,acid fixer,مثبّت حمضي,fixateur acide,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=221927,,True,True
221929,acid resist,مقاوم للأحماض,réserve anti-acide,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=221929,,True,True
221928,acidity (of paper),حمضية (ورق),acidité (d'un papier),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=221928,,True,True
223655,active component of the current,مركبة فعالة للتيار,composante active de courant,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=223655,,True,True
223656,active component of the voltage,مركبة فعالة للجهد,composante active de la tension,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=223656,,True,True
223657,active current,تيار فعال,courant actif,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=223657,,True,True
223658,active volt-ampere,فولط أمبير فعال,volt-ampère actif,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=223658,,True,True
223659,adaptor plug,قابس وسيط,fiche intermédiaire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=223659,,True,True
221933,add-listing machine,جماعة طابعة,additionneuse imprimante,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=221933,,True,True
221930,addendum,ملحق,addenda,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=221930,الجزء الذي يلحق بآخر الكتاب بعد طبع المتن,True,True
221931,addition,إضافة,addition,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=221931,,True,True
221932,additive mixture,خليط إضافى,mélange additif,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=221932,,True,True
221934,addressing system,نظام العنونة,adressage (système d'..),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=221934,,True,True
221935,addressograph,طابعة عناوين,adressographe,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=221935,,True,True
221936,adhesive binding,تجليد بالبلاستيك,reliure sans couture,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=221936,,True,True
221937,adhesive layer,طبقة لصوق,couche adhésive,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=221937,,True,True
221938,adhesive paste,عجينة لاصقة,colle de pâte,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=221938,,True,True
221939,adjacent,مجاور,adjacent; contigu,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=221939,,True,True
223660,adjustable,ضَبُوط,réglable,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=223660,,True,True
223661,adjuster,عامل ضبط,ajusteur,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=223661,,True,True
221940,adjustment,ضبط,réglage; ajustage,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=221940,,True,True
221941,adjuvant,معزّز,adjuvant,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=221941,,True,True
223662,admittance,قبولية,admittance,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=223662,,True,True
221942,adumbration,تعتيم,obscurcissement,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=221942,,True,True
221943,advertisement,اعلان,avis,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=221943,,True,True
223664,aerial; antenna,هوائي,antenne,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=223664,,True,True
223665,ageing,تعتّق,vieillissement,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=223665,,True,True
223668,air capacitor,مكثّفة هوائية,condensateur dans l'air,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=223668,,True,True
223669,air core,نواة هوائية,noyau à air,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=223669,,True,True
223670,air gap,فجوة هوائية,entrefer,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=223670,,True,True
223666,air-blast circuit breaker,قاطع دارة يعمل بدفع الهواء,disjoncteur à air comprimé,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=223666,,True,True
223667,air-break circuit-breaker,قاطع دارة بملامسات في الهواء,disjoncteur à coupure dans l'air,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=223667,,True,True
221944,airmail paper,ورق بريد جوي,papier avion,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=221944,,True,True
221945,album,ألبوم,album,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=221945,,True,True
221946,alcohol,كحول,alcool,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=221946,,True,True
223671,alcomax,ألكوماكس,alcomax,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=223671,سبيكة مغنطيسية,True,True
223672,alive,مكهرب,électrifié,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=223672,,True,True
221947,alkali resistance,مقاومة القلويات,résistance aux alcalins,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=221947,,True,True
221949,all rights reserved,جميع الحقوق محفوظة,tous droits de reproduction réservés,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=221949,,True,True
223674,all-in tariff,تعريفة موحدة,tarif simple à compteur unique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=223674,,True,True
223673,all-insulated,معزول تماما,complètement isolé,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=223673,,True,True
221948,alloy,سبيكة,alliage,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=221948,,True,True
221950,almanac,تقويم,almanach,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=221950,,True,True
221951,alpha,ألفا,alpha,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=221951,أول حروف التهجية اليونانية,True,True
221952,alpha and omega,ألفا- أوميغا,l'alpha et l'oméga; le commencement et la fin,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=221952,البداية والنهاية,True,True
221955,alphabetic code,ترميز ألفبائي,code alphabétique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=221955,,True,True
221953,alphabetical index,فهرس ألفبائي,répertoire alphabétique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=221953,,True,True
221954,alphabetical symbol,رمز ألفبائي,symbole alphabétique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=221954,,True,True
221956,alphabetization,ترتيب ألفبائي,classement par ordre alphabétique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=221956,,True,True
221957,alphanumeric characters,رموز ألفبائية عددية,caractères alphanumériques,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=221957,,True,True
221958,alteration,تغيير,modification; changement,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=221958,,True,True
223675,alternate,متناوب,alterné,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=223675,,True,True
223676,alternating current,تيار متناوب,courant alternatif,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=223676,,True,True
223677,alternation of current,تناوبية التيار,alternation du courant,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=223677,,True,True
223678,alternator,منوّبة,alternateur synchrone,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=223678,,True,True
223679,alumel,لوميل,alumel,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=223679,,True,True
221959,aluminium plate/foil,صفيحة ألومنيوم,feuille/plaque d'aluminium,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=221959,,True,True
223680,ammeter,مقياس الأمبير,ampèremètre,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=223680,,True,True
223681,ammeter shunt,مفرعة مقياس الأمبير,shunt d'ampèremètre,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=223681,,True,True
223682,amperage,شدة التيار بالأمبير,ampérage,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=223682,,True,True
223683,ampere,أمبير,ampère,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=223683,,True,True
223688,ampere's law,قانون أمبير,loi d'ampère,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=223688,,True,True
223684,ampere-hour,أمبير ساعة,ampère-heure,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=223684,,True,True
223685,ampere-hour capacity,سعة(ال…) بالأمبير ساعة,capacité en ampère-heure,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=223685,,True,True
223686,ampere-hour efficiency,مردود الأمبير ساعة,rendement de l'ampère heure,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=223686,,True,True
223687,ampere-hour meter,مقياس الأمبير ساعة,ampère-heure mètre,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=223687,,True,True
223689,ampere-turn,أمبير لفة,ampère-tour,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=223689,,True,True
223690,amplifier,نضخم,amplificateur,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=223690,,True,True
223691,amplify (to),ضَخّمَ,amplifier,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=223691,,True,True
223692,amplifying winding,ملف تضخيم,enroulement amplificateur,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=223692,,True,True
223693,amplitude,سعة,amplitude,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=223693,,True,True
223694,amplitude distorsion,تشوه السعة,distorsion en amplitude,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=223694,,True,True
223695,amplitude modulation,تعديل السعة,modulation en amplitude,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=223695,,True,True
221960,anaglyph,كميلة لونية,anaglyphe; anaglypte,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=221960,,True,True
221961,anaglyphic (or anaglyptic (al)),نفيرة,anaglyptique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=221961,صفة لكتابة بارزة الحروف,True,True
223696,analogue,مماثل,analogue,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=223696,,True,True
221962,analysis,تحليل,analyse,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=221962,,True,True
223697,analysis,تحليل,analyse,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=223697,,True,True
221963,analytical table,لائحة تحليلية,table analytique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=221963,لمحتويات كتاب,True,True
223699,anchor-tower,برج ارساء,tour ancre,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=223699,,True,True
223698,anchoring,ارساء,amarrage,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=223698,,True,True
223702,angular frequency,تردد زاوي,fréquence angulaire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=223702,,True,True
221964,animal glue,غراء حيواني,colle animale,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=221964,,True,True
223703,anion,شاردة سالبة 'أنيون',anion,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=223703,,True,True
223704,anistropic conductivity,ناقلية متباينة المناحي,conductivité multidirectionnelle,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=223704,,True,True
223705,anistropic magnetism,مغنطيسية متباينة المناحي,magnétisme multidirectionnel,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=223705,,True,True
221965,annotated text,نص معلّق عليه,texte avec commentaire; texte annoté,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=221965,,True,True
221966,annotation,تعليقات,annotation; commentaires,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=221966,,True,True
221967,annual,دليل سنوي,annuaire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=221967,,True,True
221968,annual publication,نشرة سنوية,publication annuelle,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=221968,,True,True
221969,annunciator board,لوحة مؤشرة,tableau indicateur,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=221969,,True,True
223706,anode,مصعد (أنود),anode,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=223706,,True,True
223707,anode supply,تغذية المصعد,alimentation de l'anode,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=223707,,True,True
223745,anodic,مصعدي,anodique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=223745,,True,True
223746,anodic etching,نمش مصعدي,décapage anodique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=223746,,True,True
223747,anodizing,معالجة مصعدية,traitement anodique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=223747,,True,True
223749,anti-parallel feeding,تغذية ضديدة التوازي,alimentation anti-parallèle,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=223749,,True,True
223748,antiferromagnetism,ضديد المغنطيسية الحديدية,antiferromagnétisme,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=223748,,True,True
223750,antiresonance,ضديد الرنين,antiresonance,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=223750,,True,True
223751,aperiodic,لادوري,apériodique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=223751,,True,True
221970,apocryphal writing,كتابة مزيفة,écriture apocryphe,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=221970,,True,True
221971,apostil,حاشية,apostille,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=221971,,True,True
221972,apostrophe,فاصلة عليا,apostrophe,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=221972,,True,True
221973,apparatus,جهاز,appareil; dispositif,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=221973,,True,True
223752,apparatus,جهاز,appareil,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=223752,,True,True
223754,apparent potential,كمون ظاهري,potentiel apparent,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=223754,,True,True
223753,apparent resistance,مقاومة ظاهرية,résistance apparente,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=223753,,True,True
221974,appendix,ملحق كتاب,appendice,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=221974,,True,True
221975,aquatint,أكواتنت,aquatinte,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=221975,حفر غائر بالحمض الأزوتي,True,True
223755,arc,قوس,arc,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=223755,,True,True
223756,arc back,قوس مرتدة,retour d'arc,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=223756,,True,True
223757,arc chute,محدّد القوس,boîte de soufflage,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=223757,,True,True
223758,arc control device,أداة اطفاء القوس,chambre d'extinction,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=223758,,True,True
223759,arc duration,مدة بقاء القوس,durée d'arc,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=223759,,True,True
223760,arc furnace,فرن القوس الكهربائية,four à arc,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=223760,,True,True
223763,arc rectifier,مقوم قوسي,redresseur à arc,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=223763,,True,True
223764,arc spectrum,طيف القوس,spectre d'arc,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=223764,,True,True
223765,arc stream voltage,جهد مجرى القوس,chute de tension d'arc,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=223765,,True,True
223766,arc welding,لحام بالقوس,soudage à l'arc,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=223766,,True,True
223761,arcing contacts,ملامسات القوس,contacts de l'arc,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=223761,,True,True
223762,arcing horn,قرن قوسي,électrode de garde,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=223762,,True,True
221977,areometer,مكشاف السوائل,aréomètre,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=221977,,True,True
223767,armature,حافظة (في المغانط),armature,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=223767,,True,True
223768,armature,عضو الانتاج,armature induit,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=223768,في المولدات,True,True
223769,armature core,نواة عضو الانتاج,noyau d'induit,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=223769,,True,True
223770,armature reaction,رد فعل عضو الانتاج,réaction d'induit,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=223770,,True,True
223771,armour,درع,armure,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=223771,,True,True
