id,english,arabic,french,uri,description,vt,uatv
117361,Kondratieff cycle,دورة كوندراتييف,cycle Kondratieff,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=117361,,True,True
117437,LM curve,منحى توازن سوق النقد,courbe LM,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=117437,,True,True
117458,Malthusianism,مالتوسية,malthusianisme,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=117458,روبرت مالتوس كاهن انجليزي، من اقتصادي القرن 19، ادعى أن السكان يتزايدون حسب متوالية هندسية وأن الخيرات الاقتصادية تتزايد حسب متوالية عددية ومن ثم فهو يدعو إلى تنظيم النسل,True,True
117476,Marshall plan,مخطط مارشال,plan Marshall,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=117476,وضع بعد الحرب العالمية الثانية لإعادة بناء أوربا من الولايا المتحدة,True,True
117739,Organization of Arab Petroleum Exporting Countries (O.A.P.E.C.),منظمة الدول العربية المصدرة للنفط(م.د.ع.م.ن.)، منظمة البلدان العربية المصدرة للنفط(م.ع.ب.م.ن.),organisation des pays arabes exportateurs de pétrole(O.A.P.E.P.),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=117739,,True,True
117740,Organization of Petroleum Exporting Countries (O.P.E.C.),منظمة الدول المصدرة للنفط(م.د.م.ن.),organisation des pays exportateurs de pétrole(O.P.E.P.),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=117740,,True,True
117763,Paashe index,رقم (ال..) القياسي لباش,indice de Paashe,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=117763,رقم قياسي استدلالي يستعمل أوزان السنة المقارنة,True,True
118063,Ricardo effect,أثر ريكاردو,effet Ricardo,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=118063,حاصله أن انخفاض الأجور الحقيقية يدفع المنشآت إلى إحلال العمل محل الآلات,True,True
118083,Say law; law of market,قانون 'ساي',loi de Say,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=118083,قانون يقول بأن العرض يخلق الطلب الذي يناسبه,True,True
118299,United Nations Conference and Development (UNCTAS),مؤتمر الأمم المتحدة للتجارة والتنمية(م.ا.م.ت.ت.= مؤمتة),Conférence des Nations Unies sur le Commerce et le Développement(CNUCD),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=118299,يبحث عن حلول لمشاكل التجارة والتنمية خاصة في البلدان النامية,True,True
118300,United Nations Monetary and Financial Conference,مؤتمر(ال..) النقدي والمالي للأمم المتحدة(م.ن.م.أ.م.= منأم),Conférence Monétaire et Financière des Nations Unies,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=118300,انعقد سنة 1944,True,True
116330,abandonment value,قيمة الترك,valeur de délaissement,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116330,,True,True
116331,abatement,تخفيض,abattement,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116331,,True,True
116332,ability to pay,قدرة(ال..)على الدفع,capacité de payer,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116332,,True,True
116333,abnormal costs,تكاليف شاذة,coûts anormaux,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116333,تكاليف غير عادية وفق المألوف,True,True
116334,abnormal exchange,صرف شاذ,change erratique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116334,صرف غير خاضع لتقلبات طارئة,True,True
116335,above par,أعلى من التعادل,au dessus du pair,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116335,أعلى من السعر المعادل,True,True
116336,above quota,خارج الحصة,hors contingents,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116336,كل ما لا يعد ضمن الحصة المحددة للاستيراد,True,True
116337,abrasion,انخفاض قيمة العملة,frai,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116337,,True,True
116338,absolute advantage,ميزة مطلقة,avantage absolu,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116338,,True,True
116339,absolute poverty,فقر مطلق، فقر مدقع,pauvreté absolue,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116339,,True,True
116340,absolute value,قيمة مطلقة,valeur absolue,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116340,,True,True
116341,absorption capacity,قدرة الاستيعاب,capacité d'absorption,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116341,,True,True
116342,abstinence theory,نظرية الامتناع,théorie d'abstinence,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116342,تفيد أن الادخار الذي هو امتناع عن الانفاق والاستهلاك يستحق جزاء من الربح,True,True
116343,abundance; affluence,وفرة,abondance; affluence,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116343,,True,True
116344,abundancism,مذهب الوفرة,abondancisme,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116344,,True,True
116345,accelerated development,تطور معجل، تنمية متسارعة,développement accéléré,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116345,,True,True
116346,accelerated industrialization,تصنيع متسارع,industrialisation accélérée,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116346,,True,True
116347,acceleration principle,مبدأ التسارع,principe d'accélération,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116347,يفيد أن التغير في حجم الطلب الاستهلاكي ومن ثم في حجم الإنتاج.يؤدي إلى تغير مضاعف الاستثمار,True,True
116348,accelerator-multiplier model,نموذج المضاعف/المسارع,modèle accélérateur-multiplicateur,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116348,يستعمل في تحليل الدورة الاقتصادية على أساس التداخل بين مضاعف' الاستثمار' و'مبدأ  التسارع',True,True
116349,acclimatization,تأقلمة، أقلمة,acclimatation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116349,,True,True
116350,accounting profit,ربح محاسبي,profit comptable,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116350,,True,True
116351,accumulation,تراكم,accumulation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116351,,True,True
116352,accumulation process,مسار التراكم,procès d'accumulation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116352,,True,True
116353,active population,سكان فعالون، سكان نشيطون,population active,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116353,,True,True
116355,actual value,قيمة حالية,valeur actuelle,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116355,,True,True
116354,actualization,تحيين,actualisation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116354,منهج حسابي يقتضي تحديد القيمة الحالية لقيمة مقبلة أو ماضية مثل قرارات الاستثمار واختيار المشروعات,True,True
116364,ad-valorem,حسب القيمة,ad-valorem,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116364,يراد بها الضرائب والتعريفات المحددة على أساس قيمتها,True,True
116356,added value,قيمة مضافة,valeur ajoutée,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116356,هي الفرق بين قيمة الانتاج والمواد الوسيطة المستخدمة للحصول عليه,True,True
116357,adequacy,كفاية,suffisance,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116357,,True,True
116358,adjusted rate,سعر معدل,taux ajusté,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116358,يستعمل غالبا لتقدير قيمة حسب معايير مختلفة,True,True
116359,adjustment mechanic,آلية التعديل,mécanisme d'ajustement,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116359,,True,True
116360,administered prices,أسعار موجهة,prix régis; prix réglementés,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116360,لا تحددها العلاقة الحرة بين العرض والطلب، وإنما تحددها سلفا إدارة حكومية أو مؤسسات احتكارية,True,True
116361,administrative planning,تخطيط إداري,planification administrative,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116361,,True,True
116362,administrative prices,أثمان إدارية,prix administratives,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116362,,True,True
116363,admissible hypothesis,فرضية مقبولة,hypothèse admissible,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116363,,True,True
116365,adverse balance,ميزان غير موات,balance adverse,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116365,,True,True
116366,affluent society,مجتمع الرفاهة,société affluence,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116366,,True,True
116367,ageing of the population,اكتهال السكان,vieillissement de la population,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116367,تزايد نسبة الكهول في المجتمعات الصناعية الحديثة على حساب نسبة الشباب,True,True
116368,agents of production,عناصر الانتاج,agents de production,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116368,الكلمة الأجنبية تعني'عملاء الانتاج' والمقصود هنا هو 'عوامل الإنتاج',True,True
116369,aggregate demand,طلب كلي,demande globale,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116369,,True,True
116370,aggregate demand function,دالة الطلب الكلي,fonction de la demande globale,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116370,معادلة تحدد الطلب الكلي بعدد المتغيرات,True,True
116371,aggregate supply,عرض كلي,offre globale,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116371,يساوي مجموع السلع والخدمات الوطنية والمستوردة المعروضة,True,True
116372,aggregate value,قيمة إجمالية، قيمة كلية,valeur globale; valeur totale,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116372,قيمة مؤلفة من مقادير جزئية لأحد المجاميع الاقتصادية مثل'الناتج القومي الاجمالي',True,True
116373,aggregative growth model,نموذج كلي للنمو,modèle agrégatif de croissance,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116373,نموذج تجميعي لشرح النمو الاقتصادي,True,True
116374,aggregative index number,رقم قياسي كلي,indice agrégatif,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116374,أحد المستدلات المعبرة عن تطور ظاهرة معينة,True,True
116375,agrarian reform,إصلاح فلاحي,réforme agraire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116375,نميز بين'agraire  ' فلاحي و'agricole' زراعي,True,True
116380,agri-product processing,تحويل المنتجات الزراعية صناعيا,transformation des produits agricoles,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116380,,True,True
116376,agribusiness; agro-industries,صناعة زراعية,agro-industrie; industrie agricole,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116376,,True,True
116377,agricultural economy,اقتصاد زراعي,économie agricole,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116377,,True,True
116378,agricultural mechanization,تآدي زراعي، تألية زراعية,mécanisation agricole,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116378,تآدي الزراعة وإيذاؤها:أي اتخاذ الآلات والأدوات منها و تأليتها:إدخال الآلات إليها,True,True
116379,agricultural support policy,سياسة دعم الزراعة,politique de soutien agricole,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116379,,True,True
116381,aid in kind,مساعدة عينية,aide en nature,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116381,,True,True
116382,alien labour,عمال مهاجرون، عمال مغتربون,travailleurs immigrés,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116382,,True,True
116384,allocation of profits,تخصيص الموارد,répartition des profits,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116384,تقسيم الموارد المادية والمالية والبشرية بين مختلف القطاعات والمشاريع,True,True
116385,allocation of resources,فاعلية التخصيص,allocation des ressources,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116385,,True,True
116383,allocative effect,أثر الفعالية، أثر الكفاية,effet d'efficacité,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116383,,True,True
116386,alternate demand,طلب بديل,demande de substitution,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116386,,True,True
116387,alternative projects,مشاريع بديلة,projets alternatives,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116387,,True,True
116388,alternative use,استعمال بديل,usage alternatif,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116388,,True,True
116389,altruism,إيثار,altruisme,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116389,حب الغير، آثر غيره عليه: عكسه :' الأثرة' التي تعني حب الذات,True,True
116390,amortization of debt,اهتلاك الدين,amortissement de la dette,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116390,,True,True
116391,analysis of variance,تحاليل التباين,analyse de variance,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116391,تحليل مربع الانحرافات عن المتوسط,True,True
116392,anarchism,فوضوية,anarchisme,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116392,,True,True
116393,animal breeding,تربية الحيوان,élevage,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116393,أيا كان الحيوان حتى النحل ودودة القز والطيور والأسماك,True,True
116397,anti-dumping,مضاد للاغراق,anti-dumping,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116397,الاغراق: بيع سلع بأسعار منخفضة جدا عن التكلفة المحلية، يستدعي تدابير مضادة,True,True
116398,anti-dumping duties,رسوم مضادة للإغراق,droits antidumping,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116398,,True,True
116399,anti-inflation,مضاد للتضخم,anti-inflation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116399,,True,True
116400,anti-natalist policy,سياسة تحديد النسل,politique antinataliste,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116400,,True,True
116401,anti-protectionist policy,ساسة مضاد للحماية، سياسة انفتاحية,politique antiprotectionniste,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116401,,True,True
116402,anti-stock market legislation,تشريع مضاد للمضاربات المالية,loi antispéculative à la bourse,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116402,تشريع ضبط المضاربة:قد يأتي هذا التعبير بصيغ مختلفة,True,True
116403,anti-trust law,قانون مضاد للاحتكارات,loi contre les cartels; loi contre les monopoles,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116403,,True,True
116394,anticipated inflation,تضخم متوقع,inflation anticipée,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116394,,True,True
116395,anticipation of demand,توقع الطلب,anticipation de la demande,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116395,,True,True
116396,anticyclical policy,سياسة مضادة للدورة الاقتصادية,politique anti-cyclique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116396,,True,True
116404,applied economics,اقتصاد تطبيقي,économie appliquée,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116404,فرع من الاقتصاد يدرس الجانب العملي على ضوء مبادئ الاقتصاد النظري,True,True
116405,appraisal,تقويم,évaluation ex-anté,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116405,,True,True
116406,appraisal methodology,منهجية التقويم,méthodologie de l'évaluation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116406,,True,True
116407,appraisal of value; appraised of value,قيمة تقديرية,valeur estimative,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116407,,True,True
116408,appreciation of currency,تثمين عملة صعبة,appréciation d'une devise,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116408,,True,True
116409,apprentice,متمهن,apprenti,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116409,,True,True
116410,apprenticeship,تمهين,apprentissage,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116410,,True,True
116411,approximation,تقريب,approximation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116411,,True,True
116412,arbitrage,مراجحة,arbitrage,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116412,متاجرة بفروق أسعار العملة,True,True
116413,arbitrage of exchange,موازنة الصرف,arbitrage du change,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116413,شراء الأوراق المالية من الأماكن المنخفضة الأسعار  وبيعها في الأماكن المرتفعة الأسعار,True,True
116414,arbitration,تحكيم,arbitrage,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116414,,True,True
116415,arc elasticity,مرونة القوس,élasticité d'arc,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116415,,True,True
116416,arithmetic progressing,متوالية حسابية,progression arithmétique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116416,,True,True
116417,artificial transactions,صفقات صورية,transactions factices,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116417,,True,True
116418,artisan,عامل حرفي,artisan,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116418,,True,True
116419,assembly industry,صناعة تركيبية,industrie de montage,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116419,تقوم بتركيب الأجزاء والقطع المستوردة، كصناعة تركيب السيارات وما إليها,True,True
116420,assembly line,خط تجميع,chaîne de montage,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116420,,True,True
116421,assessed value,قيمة مقدرة,valeur estimée,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116421,,True,True
116422,assets market,سوق الأصول,marché des actifs,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116422,,True,True
116423,assumed value,قيمة مفترضة,valeur supposée,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116423,,True,True
116424,assumption of risk,ركوب المخاطر، مجازفة,assomption de risque,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116424,نظرية الاقتصادي 'كنايت' التي تبرر الربح بتعرض المقاول لمجموعة من المخاطر,True,True
116425,assurance,تأمين,assurance,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116425,,True,True
116426,austerity,تقشف,austérité,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116426,,True,True
116427,autarchy,استكفاء اقتصادي,autarcie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116427,,True,True
116428,authorized capital,رأسمال(ال..) المصرح به,capital autorisé,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116428,,True,True
116429,automatic monetary policy,سياسة نقدية تلقائية,politique monétaire automatique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116429,,True,True
116430,automation,تلقائية,automation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116430,اعتماد الانتاج الصناعي على الآلات بدلا من عمل الإنسان,True,True
116431,autonomous investment,استثمار مستقل,investissement autonome,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116431,مثل الاستثمار الحكومي الذي يعتبر متغيرا يحدد بشكل مستقل,True,True
116432,autonomous power,سلطة مستقلة,pouvoir autonome,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116432,,True,True
116433,autonomous variable,متغير مستقل,variable autonome; variable indépendante,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116433,,True,True
116434,autosufficiency,اكتفاء ذاتي,auto-suffisance,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116434,,True,True
116435,auxiliary industries,صناعات مساعدة,industries auxiliaires,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116435,,True,True
116436,available,متاح، متيسر,disponible,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116436,,True,True
116437,average cost,تكلفة متوسطة,coût moyen,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116437,,True,True
116438,average earning,متوسط الكسب,gains moyens,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116438,,True,True
116439,average price,سعر متوسط,cours moyen,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116439,يحدد تبعا للمتوسط الحسابي بين أعلى سعر وأدنى سعر,True,True
116440,average propension to import,ميل متوسط للاستيراد,propension moyenne à importer,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116440,,True,True
116441,average revenue,إيراد متوسط,recette moyenne,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116441,,True,True
116442,avoidable cost,تكلفة ممكن تجنبها,coût évitable,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116442,,True,True
116443,backward countries,بلدان متأخرة، بلدان متخلفة,pays arriérés,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116443,,True,True
116444,backward economy,اقتصاد متأخر، اقتصاد متخلف,économie arriérée,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116444,,True,True
116445,backward effect,تأثير خلفي,effet en amont,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116445,,True,True
116446,backward integration,اندماج خلفي,intégration vers l'amont; coopération; complémentarité; intégration,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116446,نميز بين : تعاون: تكامل: اندماج,True,True
116447,backward linkages,روابط خلفية، ارتباطات مع مراحل الانتاج السابقة,liens à l'amont; liaisons-amont,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116447,,True,True
116448,backward sloping supply curve,منحى عرض معكوس,courbe d'offre renversée,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116448,,True,True
116452,balance of capital flows,ميزان تدفق الرساميل,balance des flux de capitaux,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116452,,True,True
116453,balance of invisible trade,ميزان التجارة غير المنظورة، ميزان تجارة الخدمات,balance des invisibles; balance des services,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116453,كالتأمين والنقل وما إليها بين الدولة والخارج,True,True
116454,balance of payments,ميزان المدفوعات,balance des paiements,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116454,,True,True
116455,balance of trade,ميزان (ال..) التجاري,balance commerciale,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116455,,True,True
116456,balance-sheet,حساب ختامي,bilan,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116456,,True,True
116449,balanced budget,ميزانية متوازنة,budget équilibré,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116449,,True,True
116450,balanced budget multiplier,مضاعف الميزانية المتوازنة,multiplicateur du budget équilibré,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116450,,True,True
116451,balanced growth,نمو متوازن,croissance équilibrée,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116451,نمو مصحوب بعدد كبير من المشاريع والقطاعات المتكاملة,True,True
116457,bank,مصرف,banque,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=116457,,True,True
