id,english,arabic,french,uri,description,image_uri_remote,vt,uatv
217239,Gondwanaland,قارة كُوندْوَانا,continent de Gondwana,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=217239,,,True,True
220295,Greece,بلاد الاغريق,grèce,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=220295,اليونان,,True,True
217263,Greenwich Mean Time (G.M.T),توقيت كرنتش,temps moyen de Greenwich (G.M.T); temps universel,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=217263,,,True,True
217288,Hadley cell,خلية هدلي,cellule de Hadley,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=217288,,,True,True
217306,Hawaiian volcano,البركان القبابي,volcan Hawaïen,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=217306,في هاواي,,True,True
220337,Hebrews,عبرانيون(ال…),les hébreux,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=220337,,,True,True
220341,Hellas,بلاد اليونان,hellas,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=220341,,,True,True
220342,Hellenic,حضارة (ال...) الهلينية,hellénique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=220342,الحضارة اليونانية في بلاد اليونان نفسها,,True,True
220343,Hellenistic,حضارة (ال...) الهلنستية,hellénistique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=220343,الحضارة اليونانية الشرقية خارج بلاد اليونان,,True,True
220344,Hellenistic period (the),عصر (ال…)الهلنستي,la période hellénistique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=220344,,,True,True
217324,Helm (wind),ريح الهلم,vent d'Helm,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=217324,,,True,True
220348,Hercules,هرقل,hercule,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=220348,,,True,True
220357,Hinduism,هندوسية(ال...) (ديانة),(h)indouisme,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=220357,,,True,True
217636,Iianos (Sp.),مراعي اليانوس,Iianos,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=217636,,,True,True
220480,Jerusalem,بيت المقدس,Jérusalem,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=220480,,,True,True
220493,Julius Cesar,يوليوس قيصر,jules cesar,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=220493,,,True,True
217567,Lambert's projection,مسقط 'لمبرت',projection de Lambert,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=217567,,,True,True
220652,MA'IN kingdom,مملكة معين,royaume de Ma'in,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=220652,,,True,True
217730,Mercator's projection,مسقط ميركيتور,projection de Mercator,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=217730,,,True,True
217781,Mohs' scale,مقياس موهس,échelle de Mohs (échelle de résistance des roches),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=217781,مقياس تصنّف حسب الصخور من حيث درجة صلابتها,,True,True
217782,Moisture,رطوبة,humidité,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=217782,,,True,True
217785,Mollweides projection,مسقط ملفيد,projection de Mollweide,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=217785,,,True,True
217844,Neanderthal man,إنسان نياندرتال,l'homme de Néanderthal,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=217844,,,True,True
217917,Oolith,سرئية,oolithe,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=217917,حبيبة مستديرة يقل قطرها عن مم وهي إما كلسية وإما حديدية,,True,True
218192,Rasputitsa (Rus.),راسبوتتزا,Rasputitsa,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=218192,موسم انتقالي يذوب فيه الجليد فتصبح التربة وحلية,,True,True
218248,Richter scale,سلّم رشتر,échelle de Richter,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=218248,,,True,True
221274,Romans,رومان(ال...),les romains,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=221274,,,True,True
218271,Rossby waves,تموجات روسبي,ondulations de Rossby,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=218271,,,True,True
221365,Septuagint,ترجمة(ال...) السبعينية,version (de la bible) des septantes,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=221365,,,True,True
218649,Third-world,عالَم (ال…) الثالث,Tiers-Monde,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=218649,,,True,True
218670,Toponymy,علم أسماء الأماكن,Toponymie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=218670,,,True,True
218715,Tropophyte,نبات رطوبي جفافي,Tropophyte,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=218715,نبات يعيش حسب الفصول تارة في رطوبة مرتفعة وتارة في جفاف شديد,,True,True
218720,Tse-Tse-fly,ذبابة تسي تسي,mouche Tsé-Tsé; glossine,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=218720,,,True,True
218721,Tsunami (Jap.) (seisme tidal wave),سُنامي,Tsunami,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=218721,موج عظيم,,True,True
221759,Vatican,فاتيكان(ال...),Vatican,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=221759,,,True,True
221910,Zend-Avesta,زندافستا,Zend-Avesta,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=221910,كتاب تعاليم الفرس الدينية,,True,True
216194,a a (lava),حرّة، لابة,a a (lave),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=216194,,,True,True
218894,a fricanthropus,انسان افريقيا النجراسنسي,njarasensis,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=218894,,,True,True
218895,abacus,طبلية,abaque,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=218895,تاج العمود,,True,True
218896,abat-jour,كوة,abat-jour,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=218896,,,True,True
218897,abbevillian (culture),حضارة (ال...) الإبقيلية,abbevillien,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=218897,,,True,True
218898,abbey,بيعة,abbaye,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=218898,,,True,True
216195,abime,هوّة,abîme,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=216195,,,True,True
216196,abiotic,لا حيوي,abiotique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=216196,,,True,True
216197,ablation,إزاحة,ablation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=216197,,,True,True
216198,aborigines,وُطَّان,aborigènes,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=216198,سكان أصليون,,True,True
216199,abraison,سحْجٌ، تآكل,abraison,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=216199,,,True,True
218900,abraxas,تعويذة الآلهة,abraxas,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=218900,,,True,True
216200,absolute age,عمْر مُطْلَق,âge absolu,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=216200,,,True,True
216201,absolute distance,مسافة مطلقة,distance absolue,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=216201,,,True,True
216202,absolute drought,جفاف مطلق,sécheresse absolue,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=216202,,,True,True
216203,absolute humidity,رطوبة مطلقة,humidité absolue,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=216203,,,True,True
216204,absolute location,موقع مطلق,emplacement absolu,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=216204,,,True,True
216205,absorption,امتصاص,absorption,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=216205,,,True,True
216207,abstract space,مجال مجرّد,espace abstrait,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=216207,,,True,True
216206,abstraction,أسْرٌ,abstraction,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=216206,للمجرى الأعلى للنهر,,True,True
218901,abu simbel,أبو سمبل,abu simbel,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=218901,موقع أثري في النوبة المصرية,,True,True
218902,abutment,دعامة,culée,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=218902,,,True,True
218903,abydos,أبيدوس,abydos,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=218903,مدينة وجبانة في صعيد مصر,,True,True
216208,abyss,عمق بحري,abysse,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=216208,,,True,True
218904,abyss,لجّ الماء,abysse,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=218904,,,True,True
216209,abyssal deposit,رُسابة,dépôt abyssal,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=216209,ارسابات قاع المحيط,,True,True
216210,abyssal plain,حوض محيطي,bassin océanique; cuvette océanique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=216210,,,True,True
216211,abyssal rocks,صخور اعماق المحيط,roches plutoniques,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=216211,,,True,True
218905,academical (style),أكاديمي (اسلوب),académique (style),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=218905,,,True,True
218906,acanthus,ورقة الخرشوف,acanthe,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=218906,,,True,True
218907,accadians,أكديون(ال...),accadiens,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=218907,,,True,True
216212,accessibility,قابلية الوصول,accessibilité,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=216212,,,True,True
216213,accidented relief,تضاريس وعرة,relief accidenté,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=216213,,,True,True
216214,acclimatization,تأقلُم,acclimatation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=216214,,,True,True
218908,acclimatization,تأقلم,acclimatation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=218908,,,True,True
218909,accolade,تداخل قوسين متضادين,accolade,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=218909,,,True,True
218910,accord,توافق,accord,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=218910,,,True,True
216215,acculturation,تثقُّف,acculturation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=216215,,,True,True
218911,acculturation,تأثير ثقافي,acculturation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=218911,,,True,True
216216,accumulation,تراكُم,accumulation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=216216,,,True,True
218912,acephalus,تماثل جلف (بدون رأس),acéphale (statue),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=218912,,,True,True
218913,achaeans,أخيّون(ال...),achaïen,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=218913,,,True,True
218914,achaemenide,عصر(ال…) الأخميني,achémenide,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=218914,الفارسي الأول,,True,True
218915,acheropit,صورة عفوية,archéropite,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=218915,لم تصنع بيد الإنسان,,True,True
218916,acheulean (culture),حضارة (ال...) الأشولية,acheuléenne,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=218916,,,True,True
216217,acid rain,مطر حَمْضي,pluie acide,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=216217,,,True,True
216218,acid rocks,صخور حمْضية,roches acides,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=216218,,,True,True
216219,acid soil,تربة حمْضية,sol acide,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=216219,,,True,True
218917,acre,أكر,acre,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=218917,= 4840 ياردة مربعة أو قرابة 4047 مترا مربعا,,True,True
218918,acrobat,بهلوان,acrobate,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=218918,,,True,True
218919,acrobatics,بهلوانية,acrobatie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=218919,,,True,True
218920,acropolis,أكروبول(ال...),acropole,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=218920,ربوة الحصن الرئيس في المدن الاغريقية,,True,True
218921,acroteria,ركيزة,acrotères,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=218921,التمثال أو الزخرف,,True,True
216220,action,عَمَلٌ، فِعْل,action,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=216220,,,True,True
216221,action space,مجال الفعل,espace d'action,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=216221,,,True,True
216222,active volcano,بركان نشط,volcan actif,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=216222,,,True,True
216223,activity space,مجال النشاط,espace d'activité,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=216223,,,True,True
216224,adaptation,تكيُّف,adaptation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=216224,,,True,True
216225,adiabatic,ثابت الحرارة,adiabatique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=216225,,,True,True
218922,adode,لبِن,adode,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=218922,,,True,True
218923,adornment,زخرفة,ornementation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=218923,,,True,True
216226,adret (Fr.),سفح مشمس,adret,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=216226,,,True,True
216227,adsorption,امتزاز,adsorption,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=216227,,,True,True
216228,advancing coast,تقدم الساحل,avancée de la côte,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=216228,,,True,True
216229,advection,تأفُّق,advection,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=216229,حركة تنقل افقي للهواء و السوائل و الغازات,,True,True
216230,adventive cone,مخروط جانبي,cône adventif,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=216230,,,True,True
216231,adventive crater,فوهة جانبية,cratère adventif,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=216231,,,True,True
218924,adytum,مَقْدِس(ال...),adytum,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=218924,الجزء الداخلي للمعبد الذي يشتمل على قدس الأقداس,,True,True
218925,adze,قدوم,piolet,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=218925,,,True,True
218926,aegean (civilization),حضارة (ال...) الإيجية,egéen,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=218926,وتمثل الحضارتين المينوية والميكينية,,True,True
218927,aegean (sea),بحر ايجة,egée (mer),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=218927,,,True,True
218928,aegis,ايجيد,Egide,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=218928,درقة أثينا وزيوس,,True,True
218929,aelia capitolina,ايليا كابيتولينا,aelia capitolina,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=218929,اسم مدينة القدس في العصر الروماني,,True,True
216232,aeolian,ريحي,éolien,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=216232,,,True,True
218930,aepyornis,طائر,aepyornis,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=218930,,,True,True
216233,aeration,تهوية,aération,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=216233,,,True,True
216234,aerial photography,تصوير جوي,photographie aérienne,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=216234,,,True,True
216235,aerobe,أحياء هوائية,aérobie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=216235,,,True,True
218931,aesthetician,جمالي,esthéticien,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=218931,,,True,True
218932,aetos,جبهة عقابية,aetos,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=218932,,,True,True
216236,affluent,رافِد,affluent,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=216236,,,True,True
216237,afforestation,تشجير,afforestation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=216237,,,True,True
218933,afterlife,حياة (ال...)الآخرة,l'au-delà,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=218933,,,True,True
218934,agate,عقيق,agate,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=218934,,,True,True
218942,age (Riss glacial-),زمن رس الجليدي,"glaciation de riss (avant dernière, pléistocène)",http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=218942,,,True,True
218935,"age (chalcolithic, encolithic, copper, cyprolitic)",عصر (ال...) الحجري النحاسي,chalcolithique; âge de cuivre,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=218935,,,True,True
218936,age (glacial-),عصر (ال...) الجليدي,age glaciaire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=218936,,,True,True
218937,age (iron-),عصر (ال...) الحديدي,age de fer,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=218937,,,True,True
218938,age (late or modern stone-),عصر (ال...) الحجري الحديث,age néolithique; age de la pierre polie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=218938,,,True,True
218939,age (metal-),عصرالمعادن,age des métaux,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=218939,,,True,True
218940,age (middle palaeolithic-),عصر(ال…) الحجري القديم الاوسط,palaeolithique moyen,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=218940,,,True,True
218941,age (reindeer-),عصر الرنة,renne n.m (de l'allem. Renn),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=218941,,,True,True
218943,age (stone-),عصر (ال...) الحجري,l'âge de pierre,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=218943,,,True,True
218944,age of the pyramids,عصر بناة الاهرام,Epoque des pyramides,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=218944,,,True,True
216239,age structure,بنية حسب العمر,structure par âge,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=216239,,,True,True
216238,agent,عامل,agent,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=216238,,,True,True
216240,agglomerate,كتلة بركانية,agglomérat,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=216240,,,True,True
216241,agglomeration,تجمُّع,agglomération,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=216241,تكتُّل,,True,True
218945,agglutinative,تراص,agglutinatif,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=218945,,,True,True
216242,aggradation,ردم,aggradation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=216242,,,True,True
218946,aggradation,تزخر,exhaussement,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=218946,,,True,True
216243,agonic line,خط الانطباق,ligne agonique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=216243,,,True,True
218947,agora,الساحة العامة,agora,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=218947,,,True,True
216244,agrarian morphology,شكل زراعي,morphologie agraire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=216244,,,True,True
216245,agrarian reform,إصلاح زراعي,réforme agraire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=216245,,,True,True
218948,agrarian-reform,اصلاح زراعي,réforme agraire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=218948,,,True,True
216246,agribusiness,زراعة تجارية,agribusiness (agriculture d'affaires),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=216246,,,True,True
216247,agricultural calendar,التقويم الزراعي,calendrier agricole,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=216247,,,True,True
216248,agricultural geography,الجغرافيا الزراعية,géographie agricole,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=216248,,,True,True
216251,agricultural hearth,مهد الزراعة,foyer agricole,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=216251,,,True,True
216249,agricultural industry,زراعة صناعية,agro-industrie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=216249,,,True,True
216250,agricultural machine,آلة زراعية,machine agricole,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=216250,,,True,True
218949,agriculture (cyclic-,زراعة دورية,agriculture cyclique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=218949,,,True,True
216252,agriculture intensification,تكثيف الزراعة,intensification agricole,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=216252,,,True,True
216253,agriculturist,مُزارع,agriculture,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=216253,فلاّح,,True,True
216255,agro-town,مد ينة زراعية,agroville,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=216255,,,True,True
216254,agronomy,علم المحاصيل,agronomie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=216254,,,True,True
218950,aigrette,قُنُزعة,aigrette,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=218950,ريش لتزيين القبعات و الخوذ,,True,True
216256,aiguille,قرْن,aiguille,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=216256,,,True,True
216257,air,هواء,air,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=216257,,,True,True
216258,air gap,ثغرة هوائية,'wind gap',http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=216258,,,True,True
216259,air mass,كتلة هوائية,masse d'air,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=216259,,,True,True
216262,air pollution,تلوُّث الهواء,pollution de l'air,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=216262,,,True,True
216261,air pressure,ضغط جوي,pression d'air,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=216261,,,True,True
216263,air route,طريق جوي,voie aérienne,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=216263,,,True,True
216264,air space,مجال جوي,espace aérien,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=216264,,,True,True
