id,english,arabic,french,uri,description,image_uri_remote,vt,uatv
191421,Ranvier's nodes,عُقَد رأنْفير,nodules de Ranvier,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=191421,,,True,True
191598,Scarpa,سكاربا,Scarpa,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=191598,,,True,True
191599,Scarpa ganglion,عُقْدَة سكاربا,ganglion de Scarpa,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=191599,,,True,True
191600,Scarpa triangle,مثلث سكاربا,triangle de Scarpa,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=191600,,,True,True
191603,Schlemm's canal; canal of Schlemn,قَنَاة شليم,canal de Schlemm,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=191603,,,True,True
191604,Schwann's cell,خَلِية شَفَان,cellule de Schwann,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=191604,,,True,True
191670,Sertoli cells,خلايَا سِرتُولِي,cellules de Sertoli,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=191670,,,True,True
191684,Sharpey fibres,ألياف شَاربِي,fibres de Sharpey,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=191684,,,True,True
186921,Vogt's angle,زاوِيَةُ فُوغْت (=أي الوَجْه),angle de Vogt,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186921,الزاوية بين الخطّين الأنفيّ القاعديّ والسنخيّ الأنفيّ.,,True,True
186922,Weisbach's angle,زاوِيَةُ فايزباخ (=أي الوَجْه),angle de Weisbach,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186922,الزاوية الموجودة في النقطة السنخيّة بين الخطوط التي تمرّ من القُوَيعِدَة ووسط الدرز الأنفيّ الجبهيّ.,,True,True
192375,X zone,مِنْطَقَةُ X,zone X,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=192375,مِنْطَقَةُX أو المِنْطَقَةُ المُذَكِّرَة، هي القِشْرَةُ المؤقتة  للغُدَّةِ الكُظْرِيَّة الجَنينِيّة الخاضعة لبعض الوَظائف الخُصْوِيّة الهُرْمونِيّة,,True,True
190085,Y ligament,رِباطُ Y,ligament en Y,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=190085,حزمة مثلثية، مقلوبة وقوية جداً في شكل Y تُغطّي الأجزاءَ الأماميةَ والعلويةَ لمفصلِ الورك. ترتفع بقمتها مِنْ الجزءِ السُفلي للشوكة الحرقفية السفليِّة الأمامية وتدخَلُ بقاعدتِها إلى الخَطِّ بَينَ المَدْوَرَين لعظمِ الفخذ.,,True,True
186620,a,لا، بِلا، غير,a-,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186620,1. سابقة بمعنى لا 2. سابقة بمعنى بلا 3. سابقة بمعنى غِيَاب؛ تَعَذُر,,True,True
186622,ab,مُجَافٍ,ab,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186622,1. سابقة بمعنى مِنْ 2. سابقة بمعنى مُجافٍ؛ مُبَاعِد؛ بَعيدٌ عَنْ  كل تركيبة تشريحية تجافي تركيبة تشريحية أخرى أو موقعا آخر3. سابقة بمعنى مُجْتَنِب 4. سابقة بمعنى مُنْتَفٍ 5. سابقة بمعنى مُنافٍ,,True,True
186623,ab-embryonic,مُجَافِي الجَنِين,ab-embryonnaire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186623,,,True,True
186624,abarticular,مُجَافِي المَفْصِل,abarticulaire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186624,صفة لما يستوي خارج المفصل أو ما ليست له به صلة، مُجافِي المَفْصِل، لامَفْصِلِيُّ التَّوَضُّع [تشريح],,True,True
186625,abaxial,مُجَافِي المِحْوَر,abaxial,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186625,,,True,True
186626,abdomen; belly,بَطْن,abdomen; ventre,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186626,الجزء المُتَوَسِّط من الجذع، يوجد بين القفص الصدريّ المفصول بالحجاب وبين الحوض. وهو محدد بالجُدَر العظمية العضلية ومن الوراء بالفقرات الظهرية الثانية عشرة إلى حد الفقرة القطينية الخامسة ومن الفوق بالحجاب ومن الأسفل بالحوض ومن الإمام بعضلات الجدار البطنيّ،,,True,True
186628,abdominal aorta,أبْهَر (ال...) البَطْنِيّ,aorte abdominale,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186628,,,True,True
187024,abdominal aponeurosis,سِفَاق (ال...) البَطْنِيّ,aponévrose abdominale,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=187024,الأوَتَارُ المُنْضَمّة للعضلاتِ المائلةِ والمستعرضةِ الموجودة على البطنِ.,,True,True
187737,abdominal canal,نَّفَقُ (ال...) البَطْنِيّ,canal abdominal,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=187737,ممرّ سطحيّ للحَلْقَة الأُرْبِيَّة العَميقَة لنقل الحَبْل المَنَوِيّ لدى الرجل والرباط المُدَوَّر لدى المرأة.,,True,True
188587,abdominal cavity,جَوفُ البَطْن,cavité abdominale; région abdominale,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=188587,النواحي التشريحيّة المتنوّعة للبطن بما في ذلك الناحية المراقيّة والناحية الشرسوفيّة والناحية الوحشيّة والناحية السُريّة والناحية الأربيّة والناحية العانيّة.,,True,True
190988,abdominal orifice of uterine tube,فوهة البَطْنِيّة للبوق,orifice abdominal de la trompe utérine,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=190988,الفُوْهَةُ القِمْعِيّةُ الشَّكْل التي تصل بين البُوقِ وجَوف الحَوض.,,True,True
191182,abdominal part of aorta,جُزْءُ (ال...) البَطْنِيُّ للأَبْهَر,partie abdominale de l'aorte,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=191182,يمثّل الجزء الانتهائيّ للأبهر النازل والذي يستوي بالجوف البطنيّ.,,True,True
191183,abdominal part of oesophagus,جُزْءُ (ال...) البَطْنِيُّ لِلمَريء,partie abdominale de l'œsophage,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=191183,جزء من المريء يقع أسفل الحجاب.,,True,True
186627,"abdominal; abdomino, celiac",بَطْني,"abdominal; abdomino, coeliaque",http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186627,سابقة تدل في الكلمات المبدوءة بها إلى ما له علاقة بالبطن,,True,True
186629,abdomino-anterior,بَطْنِيّ أمَامِيّ,abdomino-antérieur,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186629,وضعية جنينية تستوي فيها البَطْنُ للأمام,,True,True
186630,abdominocystic; abdominovesical,1-بَطْنِيّ مَثَانِيّ 2-بَطْنِيّ مَرَارِيّ,abdominovésical; abdominocystique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186630,ما يتعلّق بالبطن والمثانة، ما يتعلّق بالبطن والمرارة,,True,True
186631,abdominogenital,بَطْنِيّ تناسُلِيّ,abdominogénital,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186631,,,True,True
186632,abdominopelvic,بَطْنِيّ حَوْضِيّ,abdominopelvien,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186632,ما يتعلّق بالبطن والحوض.,,True,True
186633,abdominoperineal,بَطْنِيّ عِجَانِيّ,abdominopérinéal,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186633,ما يتعلّق بالبطن والعجان.,,True,True
186634,abdominoposterior,بَطْنيّ خلْفيّ,abdominopostérieur,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186634,ما يتعلّق بالبطن من الجهة الخلفيّة,,True,True
186635,abdominoscrotal,بَطْنِيّ صَفَنِيّ,abdominoscrotal,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186635,ما يتعلّق بالبطن والصفن,,True,True
186636,abdominothoracic,بَطْنِيّ صَدْرِيّ,abdominothoracique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186636,ما يتعلّق بالبطن والصدر,,True,True
186637,abdominovaginal,بَطْنِيّ مَهْبِلِيّ,abdomino-vaginal,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186637,ما يتعلّق بالبطن والمَهبِل,,True,True
186638,abducens,مُبعِّد، مُبَعِّدَة,abducteur,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186638,,,True,True
186639,abducens nucleus (abducent); abductor nucleus,نواة مُبَعّدة,noyau abducteur,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186639,,,True,True
186640,abducens oculi muscle,عضلة (ال...) مُبَعّدة العَيْن,muscle abducteur oculaire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186640,,,True,True
186641,abducent (adj.),مُبَعِّدَة (ال...),abducteur (adj.),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186641,عضلة تتمثّل وظيفتها في تبعيد العضو من محور الجسم أو الطرف,,True,True
186642,abducent nerve; abductor nerve,عَصَب (ال...) المُبَعِّد,nerf abducteur,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186642,,,True,True
186643,abduct (to),بَعَّد,abducter,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186643,من فعل بعّد، أي ما كانت وظيفته تبعيد العضو من محور الجسم أو الطرف بمثل فعل العضلات المبعّدة.,,True,True
186644,abduction,تَبْعيد,abduction,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186644,الحركة الناتجة عن الفعل المتمثّل في تبعيد عضو ما عن محور الجسم أو الطرف بمثل فعل العضلات المبعّدة.,,True,True
190378,abductor hallucis muscle,عضلة (ال...) المبعدة لإبهام القدم,muscle abducteur de l'hallux,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=190378,أضخم العضلات الإنسيّة: تنشأ العضلة من الحدبة العقبيّة الخلفيّة الإنسيّة، وتقع في تضاعف الرباط الخلفيّ الإنسيّ للرصغ مكوّنة الوجه الإنسيّ للقناة العقبيّة.,,True,True
186645,abductor pollicis brevis muscle,عَضَلَة (ال...) المُبعِّدة القَصِيرة لإِبْهَام اليد,muscle court abducteur du pouce,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186645,,,True,True
186646,abductor pollicis longus muscle,عَضَلَة (ال...) المُبعِّدة الطَوِيلَة لإِبْهَام اليد,muscle long abducteur du pouce,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186646,,,True,True
186647,aberrant,زائِغ,aberrant,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186647,كلّ ما مال عن القصد، أو عدل عن الطريق، أو انحرف عن الحالة السويّة فهو زائغ,,True,True
187762,aberrant canals,قُنَيَّاتُ (ال...) الزَّائِغَة,canaux aberrants,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=187762,قناة غير موجودة على الدوام أو التي تحمل مسلك أو وجهة غير معتادة، مثل : القُنَيَّةُ الزَّائِغَةُ العُلْوِيَّة,,True,True
188199,aberrant duct,قَناةٌ زائِغَة,canal aberrant,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=188199,رَتْج غير ثابت لرأس البربخ.,,True,True
188240,aberrant ductules; aberrant canaliculi,قُنَيَّاتٌ زائِغَة (=أي الخصية),canalicules aberrants,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=188240,رَتْج غير ثابت لرأس البربخ.,,True,True
192019,aberrant thyroid,دَرَقِيَّةٌ زائِغَة,thyroïde aberrante,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=192019,كتلة من النسيج الدرقيّ توجد في وضع غير عادي.,,True,True
186648,aberratio,زَيْغ,aberration,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186648,,,True,True
186649,ablatio,انفِصَال,décollement,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186649,,,True,True
186650,ablatio placentae,انفِصَال المَشِيمَة,décollement placentaire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186650,,,True,True
186651,ablatio retinae,انفِصَال الشَبَكِيّة,décollement rétinien,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186651,,,True,True
186652,abnormality,شُذُوذ (تشوّه),anomalie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186652,,,True,True
186653,abrachia; abrachiatism,انْعِدَام العَضُدَيْن (مسخ),abrachie (monstre),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186653,,,True,True
186654,abscise (to),اسْتأصَلَ,exciser,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186654,,,True,True
190032,abscission layer,طَبَقَةُ الاسْتِئْصَالِ,couche d'abscission,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=190032,طبقة أو منطقة مميزة للخلايا الرقيقة المحوّطة، تمتدّ عبر قاعدة العُنَيق.,,True,True
186655,absence,انعدام,absence,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186655,غياب عضو أو جزء من عضو,,True,True
186656,absolute,مُطْلَق,absolu,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186656,صفة لما هو دون حدود ودون شرط.,,True,True
190951,absorbent organ,عُضْوٌ ماصّ,organe absorbant,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=190951,النسيج الوعائيّ الحبيبيّ الذي يتوسّط الظهارة المينائية للسنّ الدّائمة النّامية وعاج السنّ السّاقطة التي تحل محل السابقة.,,True,True
186657,absorption,امتِصَاص,absorption,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186657,,,True,True
186658,acantha (=spinous process of a vertebra),سِنْسِنَة (=النُّتوءُ الشَّوكِيُّ لِلْفِقْرَة),processus épineux,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186658,النتوء الشوكيّ للفقرة أو العمود الفقريّ.,,True,True
186659,acanthion,شَوْكَة الأَنْف الأمَامِيّة,acanthion,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186659,نقطة بقاعدة الشوكة الحَنَكِيَّةُ الأنفيّة الأماميّة.,,True,True
186660,acanthoid,شَوْكانيّ,acanthoïde,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186660,ما يشبه الفقار أو الشوكة,,True,True
186661,accessiflexor,مُثْنية (ال...) الإِضَافِيّة,fléchisseur accessoire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186661,,,True,True
186662,accessory,إضَافِيّ,accessoire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186662,صفة لعضو يضاف إلى عضو آخر أساسيّ.,,True,True
186823,accessory amygdala,لَّوزَةُ (ال...) الإِضافِيَّة,amygdale accessoire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186823,تمتدّ من المحفظة الليفيّة للوزة إلى قاعدة اللسان سائرة في وحشيّ اللوزة الحنكيّة، وهي رافعة لقاعدة اللسان.,,True,True
187622,accessory bone,عَظْمٌ إِضافِيّ,os accessoire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=187622,عظم يضاف بصفة طبيعيّة سويّة أو غير سويّة إلى عظم عادي معروف.,,True,True
187708,accessory bud,بُرْعُمٌ إِضافِيّ,bourgeon accessoire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=187708,برعم يضاف بصفة طبيعية سويّة أو غير سويّة إلى برعم عاديّ معروف.,,True,True
187738,accessory canal; accessory duct,قَناةٌ إضافِيَّة,canal accessoire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=187738,قناة تضاف بصفة طبيعيّة سويّة أو غير سويّة إلى قناة عاديّة معروفة.,,True,True
187623,accessory cuboid bone,عَظْمٌ نَرْدِيٌّ إِضافِيّ,os cuboïde accessoire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=187623,عظم نرديّ صغير يضاف بصفة طبيعيّة سويّة أو غير سويّة إلى العظم النرديّ الأساسيّ في القدم.,,True,True
186663,accessory nerve,عَصَب (ال...) الإضَافِيّ,nerf accessoire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186663,,,True,True
191097,accessory pancreas,بَنكرِياسُ (ال...) الإِضافِيّ,pancréas accessoire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=191097,شُدْفَ زائِغ للغُدَّة البَنكرِياسِيّة يشاهد أحيانا بجِدارِ المَعِدَة أو الإثْناعَشَريّ.,,True,True
192020,accessory thyroid; thyroidea accessoria,دَرَقِيَّةٌ إِضافِيَّة,thyroïde accessoire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=192020,المقتلَف أو القسم المنفصل عن نسيج الغدة الدرقيّة,,True,True
186664,acellular,لاخَلَويّ,acellulaire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186664,,,True,True
186665,acetabular,حُقِّيّ,acétabulaire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186665,ما ينتمي أو يتعلّق بالحقّ,,True,True
187102,acetabular artery,شِرْيان حُقّي,artère acétabulaire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=187102,فرع رادِف للفرع الخلفيّ للشِرْيانِ السِدادِيّ جعل لمَفْصِلِ الوَرِك. ينشأ قربَ منْشَإ قناة الثقْبَة المُغَطَّاة، وهو يعطي فرعا لرِباط رَأْسِ الفَخِذ.,,True,True
186666,acetabular fossa,حُفرَة (ال...) الحُقّية,arrière-fond de la cavité cotyoïde,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186666,سطح مفصليّ محفور مقعّر بالقطعة المتوسّطة للوجه خارج الحوض لعظم الوَرْك،  تتمفصل مع رَأْسِ العَظْمِ الفَخِذِيّ. يتكوّن من سطح هِلاَلِيُّ مغلّف بغضروف، مفتوح من الأسفل (الثلمة الحقّيّة). هذا الأخير يحيط بسطح لا غضروفي، وجه الحقّ.,,True,True
189940,acetabular labrum,شفا (ال...) الحقية,bourrelet acétabulaire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=189940,غضروف ليفيّ يلتف حلقيّا حول الجفن الحقي ويطمر الثلمتين الحرقفيّة العانيّة والحرقفيّة الإسكيّة دون العانيّة.,,True,True
186667,acetabular notch,ثُلْمَة (ال...) الحُقّية,échancrure acétabulaire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186667,,,True,True
191441,acetabular recess,رَّدْبُ (ال...) الحُقِّيّ,arrière fond de la cavité cotyloïde,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=191441,باحة لامَفْصِلِيّة خشنة تستوي بقاع الحقّ وفوق الثُّلْمَة الحُقِّيَّة.,,True,True
186668,acetabulum,حُقّ,acétabule,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186668,سطح مفصليّ محفور مقعّر بالقطعة المتوسّطة للوجه خارج الحوض لعظم الوَرْك،  تتمفصل مع رَأْسِ العَظْمِ الفَخِذِيّ. يتكوّن من سطح هِلاَلِيُّ مغلّف بغضروف، مفتوح من الأسفل (الثلمة الحقّيّة). هذا الأخير يحيط بسطح لا غضروفيّ، وجه الحقّ.,,True,True
186669,acetylcholine,أَسِتيل (ال...) كولين,acétylcholine,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186669,,,True,True
187234,achilles bursa,جِرابُ العُرْقُوب، جِرَاب أَخِيل,bourse séreuse du tendon d'Achille,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=187234,جراب مصليّ يوجد خلف القسم السفليّ للعرقوب.,,True,True
191999,achilles tendon,عُرْقوب (ال...)، وتر أخيل,tendon d'Achille,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=191999,وتر حاد و صلب ومشترك للرؤوس المختلفة للعضلة الثلاثية الرؤوس. وهو يتثبّت على الحديبة العقبيّة وينفصل عن الجهة الخلفية لهذا العظم بواسطة الجراب الزليلي.,,True,True
186670,acid phosphatase,فُسفُاتاز حَمْضِيّة,phosphatase acide,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186670,,,True,True
186671,acid stain,مُلَوّن حَمْضِيّ,colorant acide,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186671,,,True,True
186672,acidic (adj.),حَمْضيّ,acide,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186672,,,True,True
186673,acidophil; acidophilic,حَمْضة، حَمْض,acidophile; acide,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186673,,,True,True
186674,acinar; acinous,عُنَيْبِيّ,acineux,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186674,,,True,True
186675,acini,عُنَيْبات,acini [sing: acinus],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186675,,,True,True
186676,acinus,عُنَيْبة,acinus [pl: acini],http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186676,,,True,True
186678,acoustic nerve,عَصَب (ال...) السَمْعِيّ,nerf acoustique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186678,,,True,True
191103,acoustic papilla,حُلَيمَةُ (ال...)السَّمْعِيَّة,papille acoustique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=191103,القوقعة: تمثّل انخسافا غير عميق حوالي وخلف الصمّاخ السمعيّ تحده المرزة والوترة في الأسفل والخلف.,,True,True
186677,acoustic; auditory,سَمْعِيّ,acoustique; auditif,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186677,ما يتعلّق بحاسة السمع,,True,True
186679,acousticofacial,سَمْعِيّ وَجْهِيّ,acousticofacial,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186679,ما يتعلّق بحاسة السمع والوجه,,True,True
186680,acousticomotor,سَمْعِيّ حَرَكِيّ,acousticomoteur,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186680,,,True,True
186681,acousticopalpebral,سَمْعِيّ جَفْنِيّ,acousticopalpébral,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186681,,,True,True
186682,acrobystia; preputium penisNA,قُلْفَة القَضِيب، قُلْفَة,prépuce,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186682,طيّة جلديّة حلقيّة تغطّي تقريبا الغدّة بنفس طريقة الكفّة. ويتكوّن السطح الخارجيّ من الجلد ويتكوّن السطح الدّاخليّ من الغشاء المخاطيّ الذي يستجيب للغدّة ويلتصق من عنقه ويتّحد مع الوجه الإحليليّ للغدّة عن طريق لُجيم القلفة. ولا يحتوي هذا الوجه الباطنيّ على,,True,True
186683,acromegaly,ضَخامة الأَطْرَاف,acromégalie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186683,,,True,True
186684,acromial,أَخْرَمِيّ,acromial,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186684,ما يتعلّق بالأخرم,,True,True
186887,acromial angle,زاوِيَةُ الأَخْرَم,angle acromial,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186887,النقطة الخلفيّة من الأخرم التي يمكن جسّها تحت الجلد والتي تتحوّل منها الحافة الأخرميّة الوحشيّة إلى شوكة الكتف.,,True,True
188955,acromial extremity of clavicle,نِّهايَةُ (ال...) الأَخْرَمِيَّةُ للتَّرْقُوَة,extrémité acromiale de la clavicule,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=188955,النهاية الوحشيّة لعظم الترقوة، وتتّصل بعظم الكتف في مستوى الأخرم .,,True,True
186685,acromio,أَخْرَمِيّ (سابقة),acromio-,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186685,,,True,True
186686,acromioclavicular,أَخْرَمِيّ تَرْقَويّ,acromioclaviculaire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=186686,,,True,True
