id,english,arabic,french,uri,description,vt,uatv
181670,acousto-optic receiver,مُستقبِل صوتيّ بصريّ,récepteur acousto-optique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=181670,جهاز استقبال .E.W يستخدم صفيفة كاشف ضوئيّ وعناصر لاسلكية مرافقة.,True,True
181671,acquire,حاز، استحوذ على,acquérir,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=181671,,True,True
181672,acquisition display,عَرْض الحيازة,étalage d'acquisition,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=181672,نظام عرض راداريّ، مؤلف عادة من شاشات عرض للموقع والمدى والارتفاع، حيث الأهداف المستحوذ عليها معروضة كافة.,True,True
181673,acquisition radar,رادار حيازة,radar d'acquisition,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=181673,رادار يحدد موقع الهدف التقريبيّ بدقة، تكفي لتعيين موقع هدف نظام رادار قيادة النيران ذي الهوائيّ الضَّيِّق حزمة الإشعاع.,True,True
181674,active camouflaging interference,تداخل نَشِط للتمويه,interférence active de camouflage,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=181674,تداخل راداريّ بسبب إشعاع المشوِّش.,True,True
181675,active deceptive jamming,تشويش خادع نَشِط,brouillage trompeur actif,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=181675,تداخل مضلِّل لرادارات التتبع الآليّ.,True,True
181678,active electro-optics,ضوئيات إلكترونية نشطة,électro-optiques-actives,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=181678,استخدام مرسِل أشعة كهرمغنطيسية ضوئية، كجزء من نظام سلاح ضوئيّ.,True,True
181676,active electronic counter measurements (ECM),إجراءات إلكترونية مضادة نشطة,CME actif,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=181676,,True,True
181677,active electronic warafare,حرب إلكترونية نشطة,guerre électronique active,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=181677,توليد ونقل  طاقة كهرمغنطيسية لتعطيل العدو عن استخدام مشعراته، أو أجهزة إرساله الإلكترونية.,True,True
181679,active homing guidance,توجيه نَشِط,guidage-retour actif,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=181679,توجيه قذيفة ناتج عن رادار نشط على القذيفة نفسها، يستخدم لحيازة وتتبع هدف محدَّد، مُزوِّدًا طيران القذيفة بتصحيحات تؤدي إلى تعامل القذيفة مع الهدف بنجاح.,True,True
181680,active interference,تداخل نَشِط,interférence active,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=181680,,True,True
181681,active jamming,تشويش نَشِط,brouillage actif,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=181681,,True,True
181682,active misinforming noises,ضجيج مُضلِّل نَشِط,bruit actif de faux renseignement,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=181682,,True,True
181683,adaptive array,صفيف تكيُّفيّ,rangée adaptatrice,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=181683,,True,True
181684,adaptive jamming,تَشويش تكيُّفيّ,brouillage adaptateur,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=181684,حماية ذاتية أو دعم ذاتيّ لتقنية إجراءات إلكترونية مضادة، تجعلها تستجيب بسرعة إلى مَعْلَمَات (بارامترات) التهديد - تضبيط إشارة التشويش نتيجة مراقبة تأثيراته في النظام.,True,True
181686,adjacent channel (s) blanking,طَمْس قنوات متجاورة,effacement des canaux adjacents,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=181686,تقنية إجراءات إلكترونية مضادة من شأنها طمس الزاوية المجاورة والمدى وتردد القنوات، بحيث تتيح لعامل الرادار استخدام معلومات الهدف في القناة المرغوبة دون تردِّ تحت تأثير العبور أو الفيض أو الانهيار.,True,True
181687,adsorption,امتزاز,adsorption,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=181687,التصاق جزيئات مادة غريبة بسطح سائل أو جسم صلب.,True,True
181689,aerosol,رَذَاذ,Aérosol,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=181689,جسيمات دقيقة، صلبة أو سائلة، معلقة في الهواء الجويّ. يُختار حجم ونوع الجسيم لنشر وامتصاص إشعاع الأهداف من النظم الكهرضوئية. ويمكن لبعض الأنواع امتصاص إشارات الموجات الميكروية.,True,True
181690,aerosol obscurants,مُعتِّمات رذاذية,aérosol obscurcisseur,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=181690,وسيط كيميائيّ (محرِّض) معلق في الهواء، يُقلِّل من مستوى الطاقة المتاحة لعمل أجهزة التفتيش أو أجهزة تعزيز (تقوية) الرؤية.,True,True
181691,aerostat,مِنْطاد,aérostat,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=181691,سفينة هوائية ذات حاويات مملوءة بغاز أخف من الهواء.,True,True
181692,afterburner,مَضْرَم لاحق,brûleur auxiliaire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=181692,مَضْرَم مساعد مربوط بنهاية أنبوبة الماكينة النفاثة، لضخ وقود في غازات المادة الحارة وحرقها، لإعطاء دفع إضافيّ.,True,True
181698,agility (radar),سرعة الاستجابة (رادار),agilité (radar),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=181698,قابلية الرادار لتغيير مَعْلَماته (معالم مكوناته) عشوائياً، كالتردد وعرض النبضة وتردد التكرار، دون تخفيض ملحوظ بالأداء التشغيليّ للرادار.,True,True
181699,aided tracking,تتُبّع مُسَاعد,traçage assisté,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=181699,وسيلة تتبع هدف في المدى أو/و السرعة والزاوية، بفرض أن الهدف سيتحرك بمعدل حركة ثابت.,True,True
181700,air breathing missile,صاروخ بمدخل هواء,fusée respiratoire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=181700,صاروخ مزود بمحرك يتطلب مدخلاً للهواء لاحتراق وقوده، كما هي الحال في المحرك النفاث الضغطيّ، أو المحرك التوربينيّ، وهو على عكس قذيفة الصاروخ التي تحمل مؤكسداً يُمكِّنها من الحركة بعد الغلاف الجويّ.,True,True
181701,air defense,دفاع جويّ,défense aérienne,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=181701,إجراءات تُضعف من تأثير إجراءات آليات العدو الجوية في الغلاف الجويّ.,True,True
181702,air interception,اعتراض جويّ,interception aérienne; intervention aérienne,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=181702,اعتراض الطائرة الصديقة لطائرة عدوّة.,True,True
181709,air-to-air missile,صاروخ جَو جَو,fusée avion-avion,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=181709,إطلاق صاروخ من منصة محمولة جواً على هدف عال فوق السطح.,True,True
181710,air-to-surface missile,صاروخ جو أرض، صاروخ جو سطح,fusée avion-terre,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=181710,إطلاق صاروخ من منصة محمولة جواً على هدف أرضيّ.,True,True
181703,airborne early warning,إنذار مبكّر محمول جواً,préavis aéroporté,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=181703,إنذار ممنوح من معطيات مستقبَلَة برادار تفتيش بعيد المدى موضوع/موجود بين المنطقة المراد الدفاع عنها، وبين القوة المعادية المهاجمة، ومصمَّم لإعطاء أطول وقت لرد الفعل الدفاعيّ للقوة الصديقة، مثل نظم الصواريخ أو الطائرات.,True,True
181704,airborne early warning and control,تحكم وإنذار مبكِّر محمول جواً,préavis aéroporté et commandé,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=181704,معطيات مستقبَلة من نظم الاتصالات أو من نظم رادارات التفتيش البعيدة المدى، وموضَّعة بين المنطقة المراد الدفاع عنها وبين القوة المعادية المهاجمة.,True,True
181705,airborne intercept equipment,مُعدات اعتراض محمولة جواً,équipements d'interception aéroportés,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=181705,نظم التحكم بالنيران، وتشمل تجهيزات الرادار، مركَّبة في طائرة اعتراضية، تستخدم للاعتراض الجويّ.,True,True
181706,airborne warning and control system (AWACS),نظام تحكم وإنذار محمول جواً,système d'avertissement et de commande aéroporté,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=181706,طائرة ومجموعة مُعَدَّاتها الإلكترونية، تُوفِّر التحكم المحمول جواً، والاستطلاع، وقابلية الاتصالات، بغرض الدفاع الاستراتيجيّ وتكتيك العمليات الجوية.,True,True
181707,aircraft identification,تحديد هوية الطائرة,identification de l'avion,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=181707,تقنية حرب إلكترونية، من شأنها استقبال ومراقبة وقياس الإشارة المنعكسة من هدف (طائرة). تسمح هذه التقنية لعامل الرادار بتصنيف أو تحديد نوع الطائرة، بواسطة شكل مميز لصدى الهدف، أو بالتعديلات (التشكيلات) المميزة التي يفرضها الهدف على الإشارة المرتدة.,True,True
181708,aircraft motion deception,خداع حركة الطائرة,tromperie de mouvement de l'avion,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=181708,تقنية من إجراءات الحرب الإلكترونية المضادة ECM، لتحاشي نظم أسلحة العدو أو التغلب عليها، وذلك بإحداث أخطاء مقصودة في المدى والزاوية.,True,True
181711,alpha range,مدى ألفا,portée alpha,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=181711,خاصة رادارية تُحدَّد بأكبر مدى مائل بين الرادار والهدف، حيث الهدف ذو المساحة الرادارية المكافئة لمتر مربع واحد يمكن كشفه  بواط/ميغاهرتز في بنية تشويش.,True,True
181712,alternate frequencies (radar),ترددات متناوبة (رادار),fréquences alternatives (radar),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=181712,استخدام ترددين أو أكثر بواسطة رادار تتابعيّ لزيادة احتمالات الكشف في بيئة مشوَّشة.,True,True
181713,altitude,ارتفاع,altitude,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=181713,ارتفاع فوق سطح البحر رأسياً.,True,True
181714,ambiguity function (radar),دالة الغموض (رادار),fonction d'ambiguité,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=181714,دالة تصف خرج مستقبل الرادار بالنسبة إلى متغيرين : مدى الهدف وسرعة الهدف. وهي ترسم عادة بالأبعاد الثلاثة : المدى أو الزمن على محور س، والسرعة أو التردد على محور ع، وخرج المستقبل على محور ص.,True,True
181715,amplitude fluctuation,ترجُّح الاتساع,fluctuation d'amplitude,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=181715,تألق (وميض) الإشارة الرادارية.,True,True
181716,amplitude frequency selection,انتقاء الاتساع والتردد,sélection de l'amplitude - fréquence,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=181716,مرادف لتحديد عرض الحزمة (W.B.L).,True,True
181717,amplitude jamming cancellation,إلغاء اتساع التشويش,élimination d'amplitude par bruit,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=181717,مرادف لملغي رؤية الفص الجانبيّ SLC video.,True,True
181720,amplitude modulation ECCM logic,تضمين الاتساع المنطقيّ للإلكترونيات المضادة للإجراءات المضادة,modulation logique d'amplitude de ECCM,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=181720,,True,True
181718,amplitude modulation by noise,تضمين الاتساع بالضجيج,modulation d'amplitude par brouillage,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=181718,إشارة ضجيج تُعدِّل الحامل المُرسل اتساعياً بغرض الإجراءات الإلكترونية المضادة (ECM).,True,True
181719,amplitude modulation by tone,تضمين الاتساع بالنغمة (نبرة الصوت),modulation d'amplitude par ton,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=181719,تشكيل اتساعيّ لحامل تجهيزات المشوِّش، بواسطة تردد نغمة ضمن مجال التردد الصوتيّ.,True,True
181721,amplitude modulation of continuous wave jamming,تضمين الاتساع لموجة التشويش المستمرة,modulation d'amplitude de l'onde continue du brouillage,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=181721,شكل موجة تشويش، تنتج بتشكيل اتساعيّ لحامل بمعدل تكراريّ (تواتريّ) ثابت.,True,True
181722,amplitude modulation/phase modulation (AM/PM) conversion (TWT),تحويل تضمين الاتساع وتضمين الطور,conversion (TWT) de la modulation d'amplitude/modulation de fréquence (AM/PM),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=181722,تغيُّر في زاوية الطور بين إشارة الدخل وإشارة الخرج. تتغير هذه مع مستوى إشارة الدخل في صمام الموجة المسافرة (TWT).,True,True
181723,amplitude scintillation,وميض الاتساع,scintillation d'amplitude,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=181723,,True,True
181724,amplitude versus azimuth,الاتساع مقابل السَّمْت,amplitude contre azimut,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=181724,تقنية عرض الإجراءات الإلكترونية المضادة للإجراءات المضادة ECCM ، حيث كثافة (شدة) التشويش في عرض مجال إشارة الرادار، كما تُرى من الرادار، لها علاقة بإشارة التشويش jamming strobe كما تشاهد على شاشة عرض الـ PPI، وذلك بعرض خطوط متباعدة شعاعياً (نصقطريًا) ، حي,True,True
181725,amplitude-phase cancellation,إلغاء الاتساع والطور,élimination d'amplitude - phase,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=181725,"مرادف لـ : حاذف الفص الجانبيّ (SLC, IF).",True,True
181726,analyser (ECCM or ECM…),محلِّل الإلكترونيات المضادة للإجراءات المضادة,analyseur ECCM ou ECM,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=181726,يقوم بتحليل إشارات مركبة، أو خواص إشارات تشويش من حيث الترابط والقطبية، والاتساع، وتردد التكرار، وعرض النبضة، والتردد، والطور، ...إلخ.,True,True
181727,analyser (jamming…),محلِّل التشويش,analyseur de brouillage,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=181727,تقنية إجراءات إلكترونية مضادة ECM، تحلِّل الإشارة الرادارية المستقبَلة ثم تُعيد إرسالها إلى الرادار، إشارة إجراءات إلكترونية مضادة، موجهة وزائفة، لها شكل الإشارة الصحيحة (المشروعة).,True,True
181728,anechoic chamber (radio frequency…),غرفة كاتمة لصدى الترددات الراديوية,chambre sourde aux radio-fréquences,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=181728,غرفة مغلقة، سطحها الداخليّ يمتص الموجات الكهرمغنطيسية الساقطة، وبصورة أساسية تنتج حالة فضاء حر في مجال الترددات ذات الأهمية.,True,True
181729,angels (EW related),صدى تشويش كونيّ,anges,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=181729,إشارات رادارية مشوِّشة، آتية من مصادر (منابع) ليست من صنع الإنسان. يستخدم هذا المرادف أيضاً للأصداء الرادارية الناتجة عن عواكس إرباك كالعصافات، وعن عواكس ركنية، ...إلخ.,True,True
181731,angle (discrimination…),زاوية التمييز,angle de discrimination,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=181731,مرادف لـ : angle gating.,True,True
181730,angle (gate walk off…),زاوية سلب البوابة,angle de chasse-fenêtre,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=181730,تقنية من الإجراءات الإلكترونية المضادة لـرادارات 'التتبُّع في أثناء المسح' (track-while-scan) الآلية، والتي تستولي على بوابة (نافذة) زاوية الرادار الضحية، تاركة إياها بدون إشارة. وتكون هذه العملية متكررة عادة.,True,True
181732,angle (noise rings…) and/or false targets,زاوية حلقات الضجيج و/ أو الأهداف الكاذبة,angle des cercles de bruit et/ou des cibles trompeurs,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=181732,تقنية إجراءات إلكترونية مضادة، تحدِّد بدقة مواقع مدى الأهداف الكاذبة (الخادعة)، ومواقع مدى حلقات الضوضاء على مؤشر PPI (مُبيِّن الموقع على المستوى الأفقيّ) رادار التفتيش الضحية.,True,True
181733,angle (track-on-jam…),زاوية تتبع التشويش، زاوية تتبع بوجود التشويش,,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=181733,مرادف لـ: home-on-jam.,True,True
181734,angle gating,تصغير زاوية الملاحق,angle de passe-volant,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=181734,تستخدم في مستقبِل صاروخ موجه للهدف. إن هذه التقنية للإجراءات  الإلكترونية المضادة للإجراءات المضادة ECCM، تقلّل من عرض حزمة هوائيّ المستقبِل بصورة تركيبية (مصطنعة)،. وذلك بتصغير زاوية (طور) خرج المُلاحِق (المتتبّع) عندما يزيد خطأ الزاوية المقيس مقداراً مر,True,True
181735,angle of incidence,زاوية السقوط,angle d'incidence,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=181735,الزاوية التي عندها تصطدم الموجة الكهرمغنطيسية (الرادار) بسطح ما.,True,True
181736,angle offset,حَيْد الزاوية,angle de compensation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=181736,اختبار تقنية الإجراءات الإلكترونية المضادة للإجراءات ECCM، والتي تُوفِّر ملاحقة منفعلة لرادار على مصدر ضوضاء. يجري ذلك عن عمد، بإدخال تخالف ومراقبة أن الرادار يولد إشارة خطأ مساوية ومعاكسة.,True,True
