id,english,arabic,french,uri,description,image_uri_remote,vt,uatv
198151,Codex Alimentarius Commission (CAC),لجنة دستور الأغذية,commission du codex des aliments,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=198151,لجنة من لجان منظمتي الصحة والأغذية والزراعة الدوليتين لها دور في التشريع الغذائيّ.,,True,True
198178,Coliform organisms,بكتيريا الكوليفورم، بكتيريا القولون,Organismes Coliformes,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=198178,بكتيريا القولون أهم أنواعهاEscherichia coli.,,True,True
198474,D-value,قيمة دال,valeur D,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=198474,(انظر : decimal reduction time),,True,True
198352,Delaney clause,بَنْد ديلاني,clause de Delaney,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=198352,بند في تعليمات الغذاء الأمريكية يتعلق بالمواد المضافة المسببة للسرطان.,,True,True
198354,Demyati cheese,جُبْن دِمياطي,fromage de Demyat,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=198354,"(انظر : cheese, Demyati )",,True,True
198476,Ecology,عِلْم البِيئَة,écologie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=198476,العلم الذي يبحث علاقة الكائن الحيّ مع البيئة التي يعيش فيها.,,True,True
198515,Escherichia coli,إشِيريشيا كُولاي,Escherichia coli,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=198515,بكتيريا مسؤولة عن تخمر أو فساد بعض الأغذية.,,True,True
198738,F-value (C-value),قيمة الفَاء,valeur-F (valeur-C),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=198738,المدة بالدقائق اللازمة لقتل الميكروب عند درجة حرارة 121س° وتسمى أيضاً قيمة الـ جيم.,,True,True
198566,Fehling solution,محلول فِهلنج,solution de Fehling,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=198566,محلول من كبريتات النحاس وملح روشيل أو هيدروكسيد الصوديوم يستعمل للكشف عن السكر المختزل.,,True,True
198662,Food Chemical Codex,دستور كيميائيات الغذاء,Codex des agents chimiques des aliments,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=198662,,,True,True
198658,Food and Drug Administration (FDA),إدارة الغذاء والدواء (الأمريكية),Food and Drug Administration (FDA),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=198658,هيئة رسمية أمريكية مخولة بالتشريع في مجال الأغذية والأدوية ومراقبة تنفيذ التشريعات.,,True,True
198741,Gaping (in fish),تثاؤب (السمك),bouche bée; bâillement,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=198741,ظاهرة انفتاح فم السمك بعد صيده أو عند تجميده.,,True,True
198758,Gelatin,جيلاتين، هُلامين,gélatine,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=198758,بروتين حيوانيّ ينتج من تحلل النسيج الرابط الموجود في العظام والجلد.,,True,True
198759,Gelatin dessert,حلوى جيلاتينية,dessert gélatiné,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=198759,حلوى هلامية مصنوعة من الجلاتين وقطع الفاكهة أو عصيرها و/أو نكهات وصبغات اصطناعية أو طبيعية.,,True,True
198767,Gerber fat test(Gerber butyrometer),اختبار غربر للدهن,butyromètre de Gerber,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=198767,أحد طرق تحديد نسبة الدهن في الحليب (انظر: butyrometer).,,True,True
198795,Golding bead test,اختبار الكريات لغولدنج,test à bulles de Golding,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=198795,اختبار لإيجاد الكثافة النوعية التقريبية للحليب، يتضمن استعمال 10 كريات بلاستيكية وملاحظة عدد الطافي منها على سطح الحليب ثم حساب الكثافة النوعية بمعادلة خاصة.,,True,True
198815,Grits,جريش,grès,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=198815,حبوب مطحونة طحناً خشناً.,,True,True
198906,HTST pasteurization,بسترة بالحرارة العالية والزمن القصير,pasteurisation à haute température de courte durée,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=198906,عملية تسخين تتم بالمعاملة على درجات حرارة عالية وزمن قصير وعادة ما تكون مستمرة.,,True,True
198929,Ice cream,مُثلَّح قشديّ، بوظة,glace,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=198929,حلوى مجمدة يدخل في تصنيعها الحليب والقشدة والسكر والنكهات.,,True,True
199017,Jameed,جميد,Jamid,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=199017,يحضر عادة من لبن الماعز والغنم الرائب المنزوع الدسم والمصفى والمجفف وهو شائع الاستعمال في الأردن وسورية وفلسطين وبعض أقطار الجزيرة العربية (انظر : ogot),,True,True
199025,Ka'ak,كَعْك، قِرْشَلّة,Ka'ak,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=199025,اسم عام لمجموعة من المخبوزات المسامية الهشة بعضها يخمر باستعمال خميرة الحمص وهي قليلة الرطوبة، تصبح لينة بسرعة عند غمسها بالمشروبات الساخنة، خاصة الشاي أو الحليب .,,True,True
199028,Kareesh cheese,جُبْن القريش,fromage kareesh,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=199028,(انظر : cheese),,True,True
199030,Karl Fisher titration,معايرة كارل فيشر,titrage de Karl Fischer,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=199030,طريقة  كيميائية حجمية لتحديد نسبة الماء.,,True,True
199043,Kirshner value,قيمة كِرشنر,valeur de Kirschner,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=199043,أحد الفحوص المميزة لدهن الحليب يتعلق بمحتواه من الأحماض الدهنية قصيرة السلسلة.,,True,True
199050,Kreis test,اختبار كرايس,test de Kreis,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=199050,أحد فحوص التزنُّخ التأكسديّ في الدهون.,,True,True
199070,Lag phase,طَوْر التهيؤ,phase de latence,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=199070,المدة التي تنقضي قبل التكاثر المضطرد للأحياء الدقيقة خلال تكاثرها في ظروف مواتية.,,True,True
199117,Luff-schoorl test,اختبار لف شورل,test de Luff-schoorl,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=199117,فحص لتحديد كمية السكريات المختزلة.,,True,True
199285,MTI(mechanical tolerance index),دليل التحمل الميكانيكيّ,indice de tolérance mécanique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=199285,إحدى المعايير التي تحسب من لوحة الفارينوغراف (الفارينوغرام) وتتناسب قيمتها عكسياً مع تحمُّل العجين للخلط الزائد أو الإجهاد الميكانيكي.,,True,True
199200,Medium density polyethylene,عديد الإيثيلين متوسط الكثافة,Polyéthylène à moyenne densité,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=199200,عديد إيثيلين كثافته النوعية بين 0.925- 0.935.,,True,True
199329,NQI; INQ (nutritional quality index),دليل الجودة التَّغذوِيَّة,indice de qualité nutritionnelle,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=199329,مؤشر يربط العلاقة ما بين محتوى المادة الغذائية من العنصر الغذائيّ منسوباً إلى كمية الطاقة فيها، وهو مقياس للكثافة الغذائية nutrient density.,,True,True
199299,Nabulsi cheese,جُبْن نابلسيّ,fromage Nabulsi,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=199299,نوع من الجبن الأبيض الأكثر انتشاراً في فلسطين والأردن يصنع عادة من حليب الغنم أو الماعز، ويحفظ بعد غليه في محلول ملحيّ مركز.,,True,True
199309,Newtonian system,نظام نيوتونيّ,système newtonien,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=199309,خاصية تتصف بها المواد التي تقل لزوجتها طردياً بزيادة الضغط عليها كالسوائل.,,True,True
199583,Q10-concept,مبدأ الكيو 10,concept Q-10,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=199583,مبدأ تضاعف سرعة التفاعل عند ارتفاع درجة الحرارة بمقدار 10 درجات مئوية.,,True,True
199621,Recommended Dietary Allowance (RDA),مُقَرَّرات غذائية يومية,ration alimentaire recommandée,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=199621,المقررات الغذائية اليومية للعناصر الغذائية والطاقة للفئات المختلفة مع الأخذ بالاعتبار العمر والجنس.,,True,True
199650,Reichert-Meisel value,رقم رايْخِرْت مايْسِل,indice de Reichert-Meisel,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=199650,قيمة تحليلية تتعلق بمحتوى الدهن من الأحماض الدهنية قصيرة السلسلة الطيارة الذائبة في الماء.,,True,True
199661,Resazurin test,اختبار الريزازورين,test Resazurin,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=199661,اختبار كيميائيّ لونيّ يقيس درجة الجودة الميكروبية للحليب الخام.,,True,True
199695,Rose-Gotteleb fat test,اختبار روز ـ غوتليب,test de Rose-Gotteleb,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=199695,طريقة  استخلاصية وزنية دقيقة لتقدير الدهن في الحليب ومنتجاته.,,True,True
199875,Soft Polyvinyl Chlorine,كلور عديد الفنيل,PVC,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=199875,عديد الفنيل الملدّن الطريّ.,,True,True
199973,Storch test,اختبار ستورتش,test de storch,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=199973,اختبار يُسْتَدَل منه على تسخين الحليب إلى ما فوق 78°م.,,True,True
199993,Sudani bread,خبز سودانيّ,pain soudanais,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=199993,نوع من الخبز الشائع الاستعمال في السودان، ويصنع عادة من دقيق الذرة والدُخُن ، يشبه خبز الكسرة الشائع في بلدان المغرب العربيّ .,,True,True
200019,Swiss cheese,جُبْنة سويسرية,fromage suisse,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=200019,نوع من الجبن الجاف أو الصلب.,,True,True
200081,TMD (twenty minute drop),فارق العشرين دقيقة,écart de vingt minutes,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=200081,معيار يستخلص من منحنى الفارينوغرام ويعبر عن التغير في قوة العجين بعد 20 دقيقة من الوصول إلى قمة المنحنى.,,True,True
200121,TTT (time temp. tolerence),تحمُّل الحرارة والزمن,tolérance temps-température,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=200121,مصطلح يدل على تحمل البكتيريا للحرارة العالية لفترة طويلة.,,True,True
200135,Turkish coffee,قهوة تركية,café turc,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=200135,وهي قهوة مغلية محلاة شائعة الاستعمال في البلاد العربية وتركيا.,,True,True
200154,UV absorbance,امتصاص الأشعة فوق البنفسجية,absorbance des UV,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=200154,خاصية استقبال الأشعة فوق البنفسجية وتحويلها إلى أشعة حرارية.,,True,True
200155,UVP pasteurization,بسترة بالتشعيع فوق البنفسجيّ,pasteurisation par UPV,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=200155,البسترة باستخدام الأشعة فوق البنفسجية.,,True,True
200230,Westphal balance,ميزان وِسْتْفال,balance de Westphalie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=200230,ميزان حساس يستعمل في قياس الكثافة النوعية للسوائل.,,True,True
200250,Worchestershire sauce,صلصة وارشسترشير,sauce de worchestershire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=200250,صلصة حريفة حارة، تحتوي على الصويا والخل وفاكهة استوائية وتوابل ومولاس وأصلها هنديّ.,,True,True
200258,Yamani bread,خبز يمنيّ، خبز تنّوريّ,pain yamani,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=200258,خبز مسطح دائريّ الشكل شائع الاستعمال في بعض مناطق الجزيرة العربية كاليمن.,,True,True
200259,Yamani cheese,جُبْن يمنيّ,fromage yamani,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=200259,جبن جاف مدخن شائع في القطاع الجنوبيّ من اليمن، ذو لون بنيّ ومذاق خاص.,,True,True
200266,Zeleni test,إختبار زيلانيّ,test de Zeleni,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=200266,,,True,True
197585,abattoir,مَسْلخ، مَجْزَر,abattoir,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=197585,المكان المعد لذبح الحيوانات وتجهيز اللحوم وعادة ما يكون تحت إشراف بيطريّ.,,True,True
197586,abrasion cleaning,تنظيف بالحك,nettoyage par abrasion,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=197586,إحدى طرائق التنظيف الجاف التي يتم بها احتكاك البذور ببعضها البعض أو بسطوح الآلة خلال دورانها.,,True,True
197587,absolute humidity,رُطوبة مُطْلَقَة,humidité absolue,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=197587,مقدار ما يشتمل عليه حجم معين من الهواء من بخار الماء ويعبر عنه بالغرامات في المتر المكعب.,,True,True
197588,absolute sterilization,تعقيم مُطْلَقْ,stérilité absolue,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=197588,الإبادة الكاملة للميكروبات بكافة أشكالها.,,True,True
197589,absorbance,امتصاص,absorbance,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=197589,امتصاص المادة، كالسائل مثلاً، للطاقة الضوئية.,,True,True
197590,absorbent,مصّاص,absorbant,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=197590,مادة قادرة على امتصاص سائل كالماء.,,True,True
197591,absorption,امتصاص,absorption,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=197591,تشرُّب مادة صلبة لسائل.,,True,True
197592,accelerated aging,تعتيق مسرَّع,vieillissement accéléré,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=197592,تخزين المادة الغذائية في شروط محددة لتعجيل عمليات التغير في خواصها.,,True,True
197593,accelerated storage,تخزين مسرَّع,emmagasinage accéléré,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=197593,تخزين المادة الغذائية تحت ظروف قاسية، كدرجة الحرارة العالية مثلاً، لمعرفة مدة صلاحيتها، ومن ثم تقدير مدة صلاحيتها تحت الظروف العادية.,,True,True
197594,acceleration,تَسْريع، تَعْجيل,accélération,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=197594,زيادة سرعة تفاعل كيميائيّ أو عملية تصنيعية.,,True,True
197596,accelerator,مُسرِّع، مُعَجِّل,accélérateur,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=197596,مادة كيميائية أو نظام يزيد في سرعة تفاعل أو عملية تصنيعية.,,True,True
197595,accelerometer,مقياس التسريع، مِقياس التَّعْجيل,accéléromètre,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=197595,جهاز لقياس عملية التسارع.,,True,True
197597,acceptable daily intake (ADI),"متناوَلُ (ال,,) اليوميّ المقبول",dose journalière admissible,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=197597,الكمية القصوى المقبول تناولها يومياً من قبل الإنسان لمادة ما.,,True,True
197598,acceptance,قَبول,acceptation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=197598,قرار قبول عينة أو شحنة ما لمطابقتها مواصفات معينة.,,True,True
197599,accredition body,جهة معتمِدَة,organisme d'accréditation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=197599,الجهة الرسمية أو غير الرسمية التي تمنح صفة الاعتماد لمختبر معين أو تعطي شهادة مطابقة لمنتج  ما.,,True,True
197600,acetate,خَلاَّت، أسيتات,acétate,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=197600,مركبات حمض الخليك.,,True,True
197601,acetic acid,حَمْضُ الخلّ، حَمْضُ الخلّيك,acide acétique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=197601,حمض عضويّ ينتج من أكسدة الكحول الاثيليّ ويستخدم كمادة حافظة في الأغذية.,,True,True
197602,acetification,تخليل، تخلُّل,acétification,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=197602,عملية إنتاج الخل الكحوليّ.,,True,True
197603,acetobacter,بكتيريا حِمْض الخل، أسيتوباكتر,acétobacter,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=197603,من أجناس البكتيريا التي تؤكسد الكحول إلى حمض الخليك.,,True,True
197604,acetoglycerides,غليسريدات الخل,acétoglycérides,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=197604,غليسريدات تحتوي على حمض الخليك وتستخدم في التصنيع الغذائيّ لتلبيس الأغذية.,,True,True
197605,acetone,أسيتون,acétone,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=197605,مذيب عضويّ.,,True,True
197606,acetylated monoglycerides,غليسريدات أحادية مُؤستَلة,monoglycérides acétylées,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=197606,غليسريدات أحادية مؤسترة بحمض الخليك.,,True,True
197607,achromobacter,أكروموباكتر,bactérie achromatique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=197607,بكتيريا تصبغ.,,True,True
197608,acid,حَمْض,acide,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=197608,مركب عضويّ أو معدنيّ يطلِق أيونات هيدروجين عند إذابته في الماء ويتفاعل مع القاعدة لإنتاج الملح.,,True,True
197609,acid (acidic) foods,أغذية حامضية,aliments acides,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=197609,أغذية رقمها الهيدروجينيّ بين 7ر3ـ5ر4.,,True,True
197610,acid ashing,ترميد بالحمض,déminéralisation par l'acide,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=197610,عملية التخلص من المواد العضوية في عينة من الغذاء عن طريق أكسدتها في جو حمضيّ لتحرير الأملاح المعدنية.,,True,True
197611,acid insoluble ash,رماد لا يذوب في الحَمْض,cendres insolubles en acide; cendres acidoinsolubles,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=197611,الجزء من الرماد الذي لا يذوب في حمض الكلوردريك المخفف.,,True,True
197612,acid number,الرقم الحَمضيّ(للدهن),indice d'acidité,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=197612,كمية هيدروكسيد البوتاسيوم بالملغرامات اللازمة لمعادلة الأحماض الدهنية الحرة في غرام واحد من الدهن.,,True,True
197613,acid peeling,تقشير بالحَمْض,épluchure à l'acide,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=197613,تعريض الفاكهة أو الخضار لمحلول حامضيّ للتخلص من قشرتها.,,True,True
197614,acid refining,تكرير بالحَمْض,raffinage à l'acide,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=197614,تكرير الزيوت باستعمال حمض الستريك مثلاً بخلاف التكرير باستعمال القاعدة. وتسمى الطريقة  أيضاً التكرير الفيزيائيّ.,,True,True
197615,acid value,القيمة الحمضية (للدهن),indice d'acidité,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=197615,(انظر : Acid Number),,True,True
197616,acidification,تحميض,acidification,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=197616,إضافة الحمض للأغذية لتصبح حامضية.,,True,True
197617,acidified foods,أغذية مُحَمَّضَة,aliments acidifiés,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=197617,أغذية خُفّض رقمها الهيدروجينيّ بإضافة حَمْض غذائيّ لتسهيل تعقيمها مثل شوربة البندورة والحمص بطحينة.,,True,True
197618,acidified milk,حليب مُحَمَّض,lait acidifié,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=197618,حليب تم تخميره ببكتيريا حمض اللبن.,,True,True
197619,acidifier,محمِّض، مادة محمِّضة,acidifiant,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=197619,حَمْضٌ يضاف للغذاء لإكسابه طعماً حامضاً أو لتخفيض رقمه الهيدروجينيّ.,,True,True
197620,acidimeter,مقياس الحموضة,acidimètre,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=197620,جهاز يقيس درجة حموضة مادة غذائية أو محلول ما.,,True,True
197621,acidimetry,قياس الحُموضة,acidimétrie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=197621,قياس نسبة الحمض في محلول ما.,,True,True
197622,acidity,حموضة، نسبة الحموضة,acidité,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=197622,كمية الحمض الموجود في مادة ما والتي تتفاعل مع القاعدة محسوبة على أساس نسبة مئوية لحَمْضٍ معين.,,True,True
197623,acidophilus milk,حليب أسيدوفيليّ,lait acidophile,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=197623,حليب مخمّر بوسط يحتوي على بكتيريا : Lactobacillus acidophilus.,,True,True
197624,acidosis,احمضاض,acidose,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=197624,حالة تزيد فيها الحموضة على القلوية.,,True,True
197625,acidulant,مُحَمِّض,acidulant,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=197625,حَمْض أو ملح حمضيّ.,,True,True
197626,acquired immunity,مناعة مكتَسَبة,immunité acquise,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=197626,مناعة ضد بعض الأمراض يكتسبها الوليد بعد ولادته.,,True,True
197627,acrolein,أكرولين,acroléine,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=197627,مادة محرشة للأغشية المخاطية في الفم والعيون تنتج عن تحلل الغلسيرول بالحرارة.,,True,True
197628,actin,أكتين,actine,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=197628,أحد البروتينات الرئيسية في العضلات.,,True,True
197629,activated carbon,كربون مُنَشَّط,carbone actif; carbone activé,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=197629,كربون حبيباته ذات سطح داخليّ وخارجيّ واسع لمساميتها أو نعومتها و لها قدرة ادمصاصية عالية.,,True,True
197630,activated sludge system,نظام الحَمَأَة المُنَشَّطَة,système résiduel activé,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=197630,طريقة  لتحلل المواد العضوية في تنقية المياه العادمة بوساطة البكتيريا اللاهوائية النشطة في الرواسب.,,True,True
197631,activation,تحفيز، تنشيط,activation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=197631,تنشيط تفاعل أو عملية تصنيعية باستخدام منشطات كالأنزيم أو باستخدام طاقة.,,True,True
