id,english,arabic,french,uri,description,vt,uatv
127233,abandonment of litigation,تَنَازُل عن الدعوى,abandon de procès,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=127233,تَنَازُل المدعي عن الدعوى التي تقدم بها أمام المحكمة.,True,True
127234,abandonment of power,تنازُل عن السلطة، تخلٍّ عن السلطة,abandon de pouvoir,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=127234,,True,True
127235,abate (to),خَصَمَ، خَفَّض,dégrever,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=127235,,True,True
127236,abatement,تخفيض، خَصْم,abattement; dégrèvement,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=127236,,True,True
127237,abbreviation,اختصار، اختزال,abréviation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=127237,,True,True
127238,abduction,اختطاف بالقوة، خَطْف بالقوة,abduction; enlèvement,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=127238,جريمة تقوم على اختطاف أشخاص باستعمال العنف والتهديد.,True,True
127239,abeyance,تعليق,désuétude,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=127239,آلية من آليات إلغاء القوانين في بعض التشريعات، بحيث يكون مآل كل قانون لا يتم تطبيقه أو استعماله لمدة طويلة من الزمن هو الإلغاء لعدم الاستعمال، في حين أن أغلب التشريعات لا تجيز هذا النوع من الإلغاء وتفرض أن يأتي الإلغاء بشكل صريح أو ضمني.,True,True
127240,abortion,إجهاض، إسقاط الجنين,avortement,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=127240,جريمة تقوم على إجهاض أو محاولة إجهاض امرأة حبلى أو يظن أنها كذلك، برضاها أو بدونه سواء كان ذلك بواسطة طعام أو شراب أو عقاقير أو تحايل أو عنف أو أية وسيلة أخرى.,True,True
127241,abrogate,أَلْغَى، نَسخَ,abroger,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=127241,,True,True
127242,abrogation,إلغاء، نَسْخ,abrogation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=127242,إنهاء سريان كل أو بعض أحكام قانون ما، بعد النص على ذلك صراحة ضمن أحكام القانون الجديد  أو تعارض أحكام هذا الأخير مع النص القانوني القديم.,True,True
127243,absence,غياب,absence,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=127243,,True,True
127244,absent,غائِب,absent,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=127244,,True,True
127245,absolute,مُطْلَق,absolu,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=127245,,True,True
127246,absolute acceptance,قَبول مُطْلق,acceptation absolue,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=127246,,True,True
127247,absolute incompetence,عدم اختصاص مُطْلق,incompétence absolue,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=127247,الحالة التي تكون فيها الهيئة القضائية التي رفعت إليها الدعوى  غير مختصة بالفصل فيها بسبب عدم ولايتها.,True,True
127248,absolute majority,أغلبية مُطْلقة,majorité absolue,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=127248,أغلبية يُشترط فيها على الأقل  نصف الأعضاء أو الأصوات زائد واحد.,True,True
127249,absolute monarchy,مَلَكية مُطْلقة,monarchie absolue,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=127249,نظام سياسي يمارس  فيه الملك  أو الإمبراطور الحكم المطلق ويستبد بجميع السلطات.,True,True
127250,absolute nullity,بُطلان مُطْلَق,nullité absolue,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=127250,يكون البطلان مطلقا في العقود  إذا انتفى أحد أركان صحتها، كأن يكون المحل أو السبب غير مشروع أو مخالف للقانون مثلا.,True,True
127251,absolute obligation,التزام مُطْلَق,obligation absolue,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=127251,,True,True
127252,absolute presumption,قرينة قاطعة,présomption absolue,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=127252,حجة عليها القانون ولا تقبل التفنيد لكونها من النظام العام، ومثالها أن سن الصغير غير المميز تُعدّ قرينةً على بطلان عقد البيع.,True,True
127253,absolute responsibility; absolute liability,مسؤولية مُطْلَقة,responsabilité absolue,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=127253,,True,True
127254,abstention,تَنَحٍّ,déport,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=127254,تخلي القاضي عن الحكم في قضية بوجود أحد أسباب الرد في الدعوى المعروضة على نظره، كأن تكون له علاقة  خاصة مع أحد أطرافها قد تدفعه إلى الميل وعدم الإنصاف.,True,True
127255,abstentionist,ممتنِع,abstentionniste,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=127255,,True,True
127256,abstract,خُلاصة، مُخْتَصَر,extrait; résumé,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=127256,,True,True
127257,abstract of account,كشْف حساب,relevé de compte,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=127257,بيان يقوم المصرف أو البنك بإرساله لفاتح الحساب كل شهر أو كل ثلاثة أشهر يبين فيه دائنية ومديونية الحساب المفتوح لديه.,True,True
127258,abuse,تَعسُّف,abus,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=127258,في الاصطلاح اللغوي، عسف فلان فلانا عسفا وتعسفه ظلمه ويرادفه الشطط وهو مجاوزة القدر في الأمور والجور والظلم والبعد عن الحق.,True,True
127259,abuse of authority; abuse of power,تَعسُّف في استعمال السلطة,abus d'autorité; abus de pouvoir,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=127259,هو انحراف  من قبل مسؤولي الدولة  على اختلاف مراتبهم ومهامهم، في ممارسة الصلاحيات التي حددها لهم القانون، والذي نص على جزاءات تخص كل تجاوز في  تصرفاتهم، كما تكون  القرارات التعسفية  معرضة للإلغاء من طرف القضاء الإداري .,True,True
127260,abuse of company's assets,إساءة استعمال أموال الشركة,abus de biens sociaux,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=127260,جريمة منصوص عليها بقوانين الشركات، تتمثل عناصرها في استعمال أموال الشركة وائتماناتها من طرف الجهاز المسير لها وذلك لأغراض شخصية وليس لمصلحة الشركة.,True,True
127261,abuse of confidence; breach of trust,خيانة الأمانة,abus de confiance,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=127261,جريمة تقوم على اختلاس أو تبديد أمتعة أو نقود أو بضائع أو سندات أو وصولات أو أوراق من أي نوع تتضمن أو تنشئ التزاما أو إبراء بسوء نية، اضرارا بالمالك أو واضع اليد أو الحائز، كانت سلمت إلى مرتكب هذه الجريمة على أن يردها، أو سلمت إليه لاستعمالها أو استخدامها.,True,True
127262,abuse of right,تَعسُّف في استعمال الحق,abus de droit,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=127262,انحراف بالحق عن الغاية التي أقر من أجلها مثل حالة الطلاق في مرض الموت قصد حرمان الزوجة من الميراث.,True,True
127263,abusive dismissal,فَصْل تعسُّفيّ، عَزْل تعسُّفيّ,congédiement abusif; licenciement abusif,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=127263,قيام المشغِّل بإنهاء عقد عمل غير محدد المدة، خارج الأسباب التي حددها القانون، ويترتب على هذا التجاوز وجوب دفع تعويضات للأجير من طرف المشغِّل المتعسِّف.,True,True
127264,abusive rescission,فَسْخ تعسُّفيّ,rupture abusive,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=127264,فسخ انفرادي من طرف واحد، ويلزم مرتكبه بتعويض الطرف الثاني عما لحقه من ضرر بسب ذلك.,True,True
127265,abusus,استنفاد الحق,abusus,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=127265,,True,True
127266,acceptable,مقبول,acceptable,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=127266,,True,True
127267,acceptable solution,حلٌّ مقبول,solution acceptable,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=127267,,True,True
127268,acceptable suggestion,اقتراح مقبول,suggestion acceptable,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=127268,,True,True
127269,acceptable to all parties,مقبول من جميع الأطراف,acceptable par toutes les parties,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=127269,,True,True
127270,acceptance,قَبُول,acceptation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=127270,موافقة من وجه إليه عرض أو جواب من شخص معين، وبتمام القبول تلتقي إرادة طرفي العقد ويتكون العقد.,True,True
127271,acceptance credit,اعتماد بقبول (كمبيالات),crédit par acceptation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=127271,نوع من الكفالة تنشأ عن الضمان الاحتياطي الذي يلزم الطرف الضامن بدفع قيمة السند في ميعاد الاستحقاق  في حالة عجز المضمون عن الوفاء. ويحل الكفيل محل الدائن ويكون له حق الرجوع على المدين لاستيفاء ما أداه عنه من مبالغ.,True,True
127272,acceptor,قابل (ال..),accepteur,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=127272,الذي يقبل عرضا موجها إليه أو المتعاقد الذي ينتظر الوفاء بالتزام، سواء تعلق الأمر بانجاز خدمة أو استيفاء أجرة أو دين.,True,True
127273,accession,التصاق,accession,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=127273,سبب من أسباب اكتساب الملكية، ويقصد به الالتصاق الذي ينشأ في حال الاندماج المادي لشيئين يصعب فصلهما من دون تلف أو ضرر،  وذلك إما بفعل الطبيعة، كحق امتلاك ما جرفه السيل من طمي وأضافه إلى أرض أخرى، أو بفعل الإنسان.,True,True
127274,accessory,تابِع، ملحق,accessoire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=127274,الملحقات أو التوابع هي كل ما يضاف إلى الشيء ممّا هو لازم لحسن استعماله بما تقتضيه طبيعته، فملحقات العقار مثلا هي كل ما هو ضروري للانتفاع به.,True,True
127276,accessory commercial acts,أعمال (ال..) التجارية التبعية,actes commerciaux accessoires,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=127276,الأعمال التي لا تكتسب الصفة التجارية إلا إذا صدرت من تاجر يقوم بها لأمور تتعلق بأعمال تجارته، كاكتراء (استئجار) محل من أجل ممارسة التجارة، أما إذا كان الاكتراء من أجل السكن الشخصي أو العائلي فهو يعد مدنيا من جانبه.,True,True
127275,accessory follows principal (the ..),فرع (ال..) يتبع الأصل,accessoire (l'..) suit le principal,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=127275,الفرع يتبع الأصل وإذا سقط الأصل سقط الفرع، مثل حق الرهن الذي ينقضي وقت الوفاء بالدين، وكذلك الأعمال التجارية بالتبعية هي أعمال مدنية بطبيعتها، ولكنها تكتسب الصفة التجارية بسبب صدورها عن تاجر.,True,True
127277,accessory obligation,التزام تبعيّ,obligation accessoire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=127277,التزام يكون تابعا للالتزام الأصلي، كالتزام الكفيل مثلا.,True,True
127278,accessory penalty,عقوبة تبعية، عقوبة إضافية,peine accessoire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=127278,عقوبة تلحق بالعقوبة الأصلية في حالات معينة إما بقوة القانون أو بحكم القاضي، كحرمان المحكوم عليه من ممارسة بعض الحقوق لمدة معينة أو مصادرة أملاكه أو المنع من مزاولة المهنة، ومثالها أيضا  الحرمان من الإرث لقاتل مورثه عمدا.,True,True
127279,accessory real rights,حقوق عينية تبعية,droits réels accessoires,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=127279,الحقوق لا تقوم مستقلة بذاتها، وإنما تستند في وجودها إلى حق شخصي آخر كالرهن الذي يتبع الدين ويضمن الوفاء به والامتيازات.,True,True
127280,accident,حادث، إصابة,accident; sinistre,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=127280,طارئة تصيب الإنسان وتتسبب له في ضرر جسدي أو مادي أو معنوي يستوجب التعويض بناء على ما قرره القانون بالنسبة لحوادث  السير أو الشغل أو ما شابه ذلك.,True,True
127281,accident insurance,تأمين الحوادث,assurance des accidents,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=127281,تأمين يبرمه المشغل مع إحدى شركات التأمين من أجل تغطية المخاطر والحوادث  التي يمكن أن يتعرض لها الأجراء، بحيث تحل شركة التأمين محل المشغل في أداء التعويضات المستحقة للأجير عند إصابته بحادثة مثلا.,True,True
127282,accident of passage,حادثة طريق,accident de trajet,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=127282,الحادثة التي تصيب الأجير  أثناء تنقله بين محل الشغل ومحل الإقامة أو بين محل الشغل والمحل الذي تناول فيه طعامه أو بين المحل الاعتيادي لتناول الطعام ومحل الإقامة. ويعامل المشرع حادثة الطريق على أنها حادثة شغل تمنح للأجير كافة التعويضات المستحقة.,True,True
127283,accidental,عارِض، طارِئ,accidentel; fortuit,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=127283,,True,True
127284,accidental case,حادث عارِض، حادث فجائيّ,cas fortuit,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=127284,حادث لا يكون فيه يد للمدين أو للذي وقع منه الضرر، فهو حادث غير متوقع الحدوث وغير ممكن الدفع، يجعل تنفيذ الالتزام مستحيلا.,True,True
127285,accomplice; partner (in crime),متواطئ، شريك (في جريمة),complice,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=127285,يعتبر مشاركا في الجناية أو الجنحة من لم يساهم مباشرة في تنفيذها ولكنه  أمر بارتكاب الفعل أو حرض على ارتكابه، وقدم أسلحة أو أدوات أو أية وسيلة أخرى استعملت في ارتكاب الفعل، مع علمه بأنها ستستعمل لذلك.,True,True
127286,according to law,طبقا للقانون، وَفْقا للقانون,conformément à la loi; d'après la loi; selon la loi,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=127286,,True,True
127287,account,حساب,compte,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=127287,,True,True
127288,account book,دفتر محاسبة، سِجلّ حسابات,registre de comptabilité; registre des comptes,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=127288,مسك دفاتر أو سجلات الحسابات  من واجبات التاجر بحكم القانون، سواء كان شخصا طبيعيا أو معنويا  كالشركة وكذلك أصحاب المهن الحرة، وذلك لتكون أداة إثبات في المنازعات وأساسا لاحتساب الوعاء الضريبي.,True,True
127289,account holder,صاحب الحساب,titulaire d'un compte,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=127289,الشخص الذي يقوم بفتح حساب في مؤسسة بنكية معينة.,True,True
127290,account number,رقم حساب,numéro de compte,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=127290,,True,True
127291,accountancy expertise,خبرة محاسبية,expertise comptable,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=127291,خبرة تأمر بها المحكمة في بعض القضايا وتعهد بالقيام بها إلى خبير محاسبي من أجل التأكد من بعض المعطيات المحاسبية أو إجراء محاسبة بين طرفي الدعوى أو غير ذلك من الأمور المحاسبية.,True,True
127292,accountant,محاسِب,comptable,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=127292,الشخص الذي يتولى أمور المحاسبة.,True,True
127293,accounting,محاسَبة,comptabilité,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=127293,مجموعة من القواعد العلمية تتناول طرق تسجيل وتبويب وتحليل وتلخيص المعاملات المالية سواء أكانت لمؤسسات إدارية أم تجارية خاصة، وذلك بتوفير بيانات دقيقة عن ميزانها المالي بهدف ترشيد قرارات المسؤولين عنها.,True,True
127294,accounting department,قسم الحسابات,département de comptabilité,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=127294,قسم خاص بالمحاسبة يكون في شركة  أو إدارة معينة، ويضم مجموعة من المحاسبين ومعاونيهم ويتكفل بوضع المحاسبة وبكافة الإجراءات المتعلقة بها.,True,True
127295,accreditation,اعتماد,accréditation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=127295,,True,True
127296,accumulation,تراكُم,accumulation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=127296,,True,True
127297,accumulation of debt,تراكُم الديون,accumulation des dettes,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=127297,,True,True
127298,accusation; indictment,اتِّهام,accusation; inculpation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=127298,قرار يوجه للمتهم  في القضايا الجنائية بعد تحريك الدعوى العمومية من قبل النيابة العامة بناء على ما يبلغها من حالات التلبس بالجنايات والجنح أو شكاوى المتضررين من جرائها.,True,True
127299,accusational system,نظام اتهاميّ,système accusatif,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=127299,نظام يتميز بوجود شخص يتقدم بالاتهام ويتصدى للمتهم خلال جميع إجراءات المحاكمة، ومن خصائصه الشفوية والعلنية وتجري أمام قضاة الشعب باعتبار أن المتهم مسؤول أمام كل أفراد الجماعة التي ينتمي إليها.,True,True
127300,accused,متَّهَم,accusé; inculpé,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=127300,الشخص الذي يوجه إليه اتهام رسمي من النيابة العامة بارتكاب جريمة معينة، ويعتبر بريئا حتى تثبُت إدانته بمقتضى مقرر قضائي حائز لقوة الشيء المقضي به.,True,True
127301,achievement,إنجاز، إتمام,réalisation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=127301,,True,True
127302,acknowledgement,إقرار، تأييد، إعلام,reconnaissance,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=127302,,True,True
127303,acknowledgement of debt; recognition of debt,إقرار بدَيْن,reconnaissance de dette,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=127303,إقرار يحرره المدين يقر من خلاله بكونه مدين بمبلغ معين أو بالتزام معين في مواجهة شخص ما.,True,True
127304,acquiescence; submission,إذعان,acquiescement,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=127304,موافقة على طلبات المدعي وعدم الاعتراض.,True,True
127305,acquired nationality,جنسية مكتسَبة,nationalité acquise,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=127305,جنسية تمنحها دولة ما لمن طلبها من الأجانب  بسبب ولادته على أرضها  أو إقامته  فيها مدة طويلة أو بسبب رابطة الزواج... إلخ.,True,True
127306,acquired property (of husband and wife),مكتسَبات (الزوجين),acquêts,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=127306,يقصد بهذا الاصطلاح في القوانين الوضعية  نظام الممتلكات المكتسبة من قبل الزوجين خلال فترة زواجهما والتي يتم الاتفاق مسبقا على اعتبارها مشتركة بينهما باستثناء ما امتلكه أحدهما قبل الزواج أو ما قد يحصل عليه  من إرث أو هبة.,True,True
127307,acquisition,اكتساب,acquisition,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=127307,,True,True
127308,acquisition of possession,اكتساب الحيازة,acquisition de possession,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=127308,,True,True
127309,acquisition of property,اكتساب الملكية,acquisition de propriété,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=127309,,True,True
127310,acquisitive prescription,تقادُم مُكسِب,prescription acquisitive,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=127310,,True,True
127311,acquittal; acquittance,تبرئة,acquittement,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=127311,يقصد بها جنائيا تبرئة المتهم من قبل المحكمة وإسقاط ما نسب إليه من تهم،  أما  مدنيا فيقصد بها براءة الذمة فتحصل بعد الوفاء بما كان من التزامات كالدين وما شابه.,True,True
127312,act inter vivos,عقد بين الأحياء، تَصرُّف بين الأحياء,acte entre vifs,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=127312,عقد أو تصرف تنتج آثاره في حياة أطرافه، كعقد الهبة الذي يتطلب الإيجاب والقبول بين الواهب والموهوب له.,True,True
127315,act of God; superior force; irresistible force,قوة قاهرة,force majeure,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=127315,كل أمر لا يستطيع الإنسان أن يتوقعه، كالظواهر الطبيعية (الفيضانات والجفاف والعواصف والحرائق والجراد … إلخ)، وغارات العدو وفعل السلطة، ويكون من شأنه أن يجعل تنفيذ الالتزام مستحيلا.,True,True
127313,act of commerce,عمل تجاريّ,acte de commerce,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=127313,عمل يقوم به التاجر يخضع لمقتضيات القانون التجاري.,True,True
127314,act of commerce by nature,عمل تجاري بالطبيعة,acte de commerce par nature,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=127314,عمل يكتسب صفته التجارية بغض النظر عن القائم به أو مدى ارتباطه بنشاطه التجاري.,True,True
127316,act under duress,تصرُّف تحت الإكراه,acte sous la contrainte,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=127316,إجبار (إرغام) أحد المتعاقدين أو كليهما من أجل دفعه للتعاقد، ويكون هذا التصرف قابلا للإبطال من الطرف الذي سُلبت إرادته.,True,True
127317,action,دعوى قضائية,action,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=127317,وسيلة يلجأ إليها المدعي لاستخلاص حق أو دفع ضرر أو رفع ظلم، ويحدد القانون شروطها وإجراءات النظر فيها.,True,True
127318,action in personam; personal action,دعوى شخصية,action in personam; action personnelle,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=127318,,True,True
127319,action in rem; real action,دعوى عينية,action in rem,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=127319,,True,True
127320,action of complaint,دعوى منع التعرض,action de complainte,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=127320,إحدى دعاوى الحيازة التي يرفعها من دامت حيازته لحق على عقار، متصلة مدة سنة كاملة ضد من ينازعه هذا الحق وذلك خلال السنة التالية للفعل الصادر عن المعترض والذي يخل بهذه الحيازة.,True,True
127321,action of illicit enrichment; action in rem verso,دعوى الإثراء بلا سبب,action de in rem verso,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=127321,تقام دعوى الإثراء بلا سبب لإلزام من أصاب منفعة على حساب غيره بلا سبب قانوني بتعويض المتضرر بقدر خسارته.,True,True
127322,action of third party,فعل الغير,fait d'autrui,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=127322,المسؤولية التقصيرية عن فعل الغير تترتب على المتبوع كالأب والأم ورب العمل وكل مكلف بحراسة القاصرين كالمدرس، بناء على الأضرار التي يتسبب فيها التابع لكل منهم من ابن أو مستخدم أو تلميذ.,True,True
127323,action ultra vires,شطط في استعمال السلطة، تجاوز السلطة,excès de pouvoir,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=127323,كل قرار أو تصرف  يصدر عن مسؤول في مؤسسة عمومية أو خاصة خارج صلاحياته، ويكون قابلا لرفع دعوى الإلغاء بشأنه أمام المحاكم الإدارية.,True,True
127324,active corruption,رشوة إيجابية,corruption active,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=127324,الرشوة التي يتقدم بها الشخص للموظف العمومي من أجل قضاء حاجته سواء كانت مشروعة أو غير مشروعة.,True,True
127325,active partner,شريك متضامن,associé commandité,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=127325,شريك يكون في شركات التضامن وشركات التوصية، له صفة تاجر وتكون مسؤوليته مسؤولية مطلقة وتضامنية عن ديون الشركة.,True,True
