id,english,arabic,french,uri,description,vt,uatv
118402,accelerated development,نمو متسارع,développement accéléré,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=118402,,True,True
118403,accelerated industrialization,تصنيع متسارع,industrialisation accélérée,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=118403,,True,True
118404,accelerated rate of depreciation,معدل متسارع للاهتلاك,taux accéléré d'amortissement,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=118404,,True,True
118405,accelerated redemption,وفاء معجل,remboursement anticipé,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=118405,من جانب المدين,True,True
118406,accelerated service,خدمة سريعة,service express,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=118406,في النقل,True,True
118407,acceleration clause,شرط إسقاط الأجل,clause d'accélération,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=118407,أو تعجيل الوفاء,True,True
118408,acceleration of maturity,تعجيل الاستحقاق,avance d'une échéance,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=118408,,True,True
118409,acceleration principle,مبدأ التعجيل,principe de l'accélération,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=118409,في الوفاء,True,True
118410,accelerator,مسرع، معجل,accélérateur,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=118410,,True,True
118411,acceptance,قبول,acceptation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=118411,,True,True
118412,acceptance credit,اعتماد قبول,crédit par acceptance; crédit d'acceptance,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=118412,,True,True
118413,acceptance for honour,قبول مجاملة,acceptation de complaisance,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=118413,,True,True
118414,acceptance houses,بيوت القبول,banques d'acceptation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=118414,,True,True
118415,acceptance ledger,استاذ القبول,grand livre d'acceptation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=118415,,True,True
118416,acceptance liability,التزام بالقبول,engagement d'acceptation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=118416,,True,True
118417,acceptance market,سوق القبول,marché d'acceptation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=118417,,True,True
118418,acceptance of bill,قبول السفتجة,acceptation d'une traite,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=118418,الكمبيالية,True,True
118419,acceptance of dawee,قبول المسحوب عليه,acceptation du tiré,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=118419,,True,True
118420,acceptance of guarantee,قبول الكفالة,réception de caution,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=118420,,True,True
118421,acceptance of membership,قبول العضوية,acceptation de la qualité de membre,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=118421,,True,True
118422,acceptance register,سجل القبول,registre d'acceptation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=118422,,True,True
118423,acceptance without reservation,قبول دون تحفظ,acceptation sans réserve,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=118423,,True,True
118424,accepter,متقبل الورقة التجارية,accepteur,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=118424,,True,True
118425,acceptor by intervention,متقبل بالتدخل,accepteur par intervention,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=118425,الحوالة,True,True
118426,acceptor for honour,متقبل مجاملة,accepteur par honneur,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=118426,الحوالة,True,True
118427,acceptor supraprotest,متقبل الاعتراض,accepteur sous protêt,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=118427,الحوالة,True,True
118428,access to capital market,ولوج الأسواق المالية,accès aux marchés financiers,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=118428,,True,True
118429,accessories,توابع,accessoires,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=118429,,True,True
118430,accident insurance,تأمين ضد الحوادث,assurance-d'accidents,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=118430,,True,True
118431,acclimatization,تأقلم,acclimatisation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=118431,,True,True
118432,accommodation bill,سفتجة مجاملة، كمبيالة مجاملة,traite de complaisance,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=118432,,True,True
118433,accommodation endorsement,تظهير مجاملة,endossement de complaisance,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=118433,,True,True
118434,accommodation party,طرف مظهر مجاملة,endosseur par complaisance,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=118434,,True,True
118435,accommodations for payment,تسهيلات في الدفع,facilités de paiement,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=118435,,True,True
118436,accomplished fact,أمر واقع,fait accompli,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=118436,,True,True
118437,account,حساب,compte,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=118437,,True,True
118438,account - holder,صاحب حساب,titulaire d'un compte,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=118438,,True,True
118439,account balance,رصيد الحساب,solde de compte,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=118439,,True,True
118440,account book,دفتر محاسبة,livre de comptes; livre comptable; registre de comptabilité,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=118440,,True,True
118441,account current,حساب جار,compte courant,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=118441,,True,True
118442,account day,يوم التسوية,jour de règlement,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=118442,,True,True
118443,account in suspense,حساب معلق,compte en suspens,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=118443,,True,True
118444,account market,سوق الآجال,marché à terme,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=118444,,True,True
118445,account number,رقم الحساب,N° de compte,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=118445,,True,True
118446,account owing to yes,مستحقاتنا، حقوقنا,nos créances,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=118446,,True,True
118447,account sales,حساب المبيعات,compte de vente,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=118447,,True,True
118448,account settled,حساب مسوى,compte réglé; compte réglé,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=118448,,True,True
118449,account stated,كشف حساب,état de compte,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=118449,,True,True
118450,account transfer,تحويل محاسبي,virement comptable,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=118450,,True,True
118451,accountability,مساءلة,imputabilité,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=118451,,True,True
118452,accountancy,محاسبة,comptabilité,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=118452,,True,True
118453,accountancy of drawee,محاسبة المحسوب عليه,comptabilité du tiré,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=118453,,True,True
118454,accountant,محاسب,comptable,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=118454,,True,True
118455,accountant general,محاسب عام، رئيس الحسابات,chef comptable,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=118455,,True,True
118456,accounted,مقيد,comptabilisé,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=118456,محاسبيا,True,True
118457,accounted in advance,مقيد مقدما,comptabilisé d'avance,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=118457,محاسبيا,True,True
118458,accounting agency,جهاز محاسبي,organe comptable; organisme comptable,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=118458,,True,True
118459,accounting cycle,دورة محاسبية,cycle comptable,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=118459,,True,True
118460,accounting entity,وحدة محاسبية,entité comptable,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=118460,,True,True
118461,accounting formula,صيغة محاسبية,formule comptable,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=118461,,True,True
118462,accounting framework,اطار محاسبي,cadre comptable,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=118462,,True,True
118463,accounting machine,آلة حاسبة,machine comptable,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=118463,,True,True
118464,accounting officer,رئيس حسابات,chef comptable,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=118464,,True,True
118465,accounting period,فترة محاسبية,exercice comptable; période comptable,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=118465,,True,True
118466,accounting plan,خطة محاسبية,plan comptable,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=118466,,True,True
118467,accounting practices,أعراف محاسبية,usages comptables; pratiques comptables,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=118467,,True,True
118468,accounting prices,أثمان اعتبارية,prix comptables; prix de référence,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=118468,أو محاسبية,True,True
118469,accounting procedure,طريقة المحاسبة,méthode comptable,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=118469,,True,True
118470,accounting profits,أرباح محاسبية,bénéfices comptables,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=118470,أو اعتبارية,True,True
118471,accounting rate of interest,معدل محاسبي للفائدة,taux d'insert comptable (TIC),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=118471,,True,True
118472,accounting rate of return,معدل محاسبي للعائد,taux de rendement comptable,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=118472,,True,True
118473,accounting records,سجلات محاسبية,registres comptables,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=118473,,True,True
118474,accounting system,نظام محاسبي,système comptable,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=118474,,True,True
118475,accounting unit,وحدة حساب,unité de compte,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=118475,,True,True
118476,accounting value,قيمة محاسبية,valeur comptable,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=118476,,True,True
118477,accounts payable,حسابات الدفع,comptes à payer; comptes clients; comptes créditeurs,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=118477,,True,True
118478,accounts receivable,حسابات التحصيل,comptes à recevoir,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=118478,,True,True
118479,accredited bank,مصرف، بنك,banque accréditée,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=118479,,True,True
118480,accrual basis accounting,محاسبة أساس الاستحقاق,comptabilité d'exercice,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=118480,,True,True
118481,accrual of interests,تراكم الفوائد,accumulation d'intérêts,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=118481,,True,True
118482,accruals,مستحقات,montants échus,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=118482,,True,True
118483,accrued charges,أعباء متراكمة,frais accumulés,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=118483,,True,True
118484,accrued income,دخل مستحق، إيرادات مستحقة,recettes échues,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=118484,,True,True
118485,accrued interest,فائدة متراكمة,intérêt couru,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=118485,,True,True
118486,accrued interest payable,فائدة متراكمة مستحقة الدفع,intérêt à payer; intérêt couru; intérêt accumulé,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=118486,,True,True
118487,accrued interest receivable,فائدة مستحقة التحصيل,intérêt à recevoir,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=118487,,True,True
118488,accrued liabilities,خصوم مستحقة الدفع,passif à payer,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=118488,,True,True
118489,accrued loan commissions,عمولات قرض مستحقة,commissions courues sur prêts,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=118489,,True,True
118490,accrued taxes,ضرائب مستحقة,impôts exigibles,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=118490,,True,True
118491,accruing interests,فوائد مستحقة,intérêt à échoir,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=118491,,True,True
118492,accumulated appropriations for losses,مخصصات مجمعة لمواجهة الخسائر,réserves accumulées pour pertes,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=118492,,True,True
118493,accumulated labour,عمل متراكم,travail accumulé,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=118493,,True,True
118494,accumulation of capital,تراكم رأس المال,accumulation de capital,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=118494,,True,True
118495,accuracy,دقة,précision,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=118495,,True,True
118496,acid test,محك السيولة,ratio de liquidité,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=118496,,True,True
118497,acid-test ratio,نسبة السيولة المتناقصة,ratio de trésorie réduite,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=118497,,True,True
118498,acknowledgment of debt,اقرار بالدين,reconnaissance de dette,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=118498,,True,True
118499,acknowledgment of receipt,اشعار التسلم,avis de réception,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=118499,,True,True
118500,acquaintance mission,مهمة استطلاع,mission de contact,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=118500,أو تقص,True,True
118501,acquired rights,حقوق مكتسبة,droit acquis,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=118501,,True,True
118502,acquittal of acquaintance of a debt,وفاء الدين، أداء الدين,acquittement; décharge; paiement,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=118502,,True,True
118503,acquittance,براءة ذمة,acquittement,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=118503,,True,True
118504,acquitted,مبرأ ذمة,acquitté,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=118504,,True,True
118506,act of bankruptcy,إفلاس,faillite,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=118506,,True,True
118505,act; as principal,تصرف كأصيل,agir pour son propre compte,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=118505,بالمقابلة مع الوكيل,True,True
118507,acting manager,نائب المدير,directeur intérimaire; par intérim,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=118507,,True,True
118508,action of jouissance,سهم تمتع,action de jouissance,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=118508,,True,True
118509,action programme,برنامج عمل,programme d'action,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=118509,,True,True
118510,activation,تنشيط، انعاش,activation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=118510,,True,True
118511,active account,حساب متحرك,compte actif,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=118511,أو نشط,True,True
118512,active approach,منهج إيجابي,approche active,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=118512,في سياسة الإعانة,True,True
118513,active balance,رصيد موجب، ميزان موجب,balance excédentaire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=118513,,True,True
118514,active capital,رأس مال منتج,capital productif,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=118514,أو مربح,True,True
118515,active debt,دين قائم,dette active,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=118515,,True,True
118516,active market,سوق رائجة,marché animé,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=118516,أو منتعشة,True,True
118517,active partner,شريك عمل,associé actif,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=118517,أو فعال,True,True
118518,active population,سكان عاملون,population active,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=118518,,True,True
118519,active solidarity,تضامن إيجابي,solidarité active,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=118519,,True,True
118520,activity analysis,تحليل ضروب النشاط,analyse d'activité,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=118520,,True,True
118521,activity branches,فروع النشاط,branches d'activité,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=118521,,True,True
118522,activity charges,أعباء مسك الحساب، عمولة مسك الحساب,frais de tenue de compte,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=118522,,True,True
118523,actual benefit,ربح حقيقي,bénéfice réel,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=118523,,True,True
118524,actual capacity,قدرة حقيقية,capacité réelle,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=118524,,True,True
118525,actual company,شركة فعلية,société de fait,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=118525,,True,True
118526,actual costs,تكاليف حقيقية,coûts réels,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=118526,,True,True
118527,actual inventory,جرد فعلي,inventaire réel,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=118527,,True,True
118528,actual market,سوق حقيقية,marché réel,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=118528,أو فعلية,True,True
118529,actual monopoly,احتكار واقعي,monopole de fait,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=118529,أو فعلي,True,True
118530,actual partner,شريك فعلي,associé de fait,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=118530,,True,True
118531,actual price,ثمن حقيقي,prix réel,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=118531,,True,True
118532,actual value,قيمة حقيقية,valeur réelle,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=118532,,True,True
